"date","productionValue"
2010-07-19,88.9635483870968
2010-07-20,88.9609677419355
2010-07-21,88.9583870967742
2010-07-22,88.9558064516129
2010-07-23,88.9532258064516
2010-07-24,88.9506451612903
2010-07-25,88.948064516129
2010-07-26,88.9454838709677
2010-07-27,88.9429032258065
2010-07-28,88.9403225806452
2010-07-29,88.9377419354839
2010-07-30,88.9351612903226
2010-07-31,88.9325806451613
2010-08-01,88.93
2010-08-02,88.9351612903226
2010-08-03,88.9403225806452
2010-08-04,88.9454838709677
2010-08-05,88.9506451612903
2010-08-06,88.9558064516129
2010-08-07,88.9609677419355
2010-08-08,88.9661290322581
2010-08-09,88.9712903225807
2010-08-10,88.9764516129032
2010-08-11,88.9816129032258
2010-08-12,88.9867741935484
2010-08-13,88.991935483871
2010-08-14,88.9970967741936
2010-08-15,89.0022580645161
2010-08-16,89.0074193548387
2010-08-17,89.0125806451613
2010-08-18,89.0177419354839
2010-08-19,89.0229032258065
2010-08-20,89.028064516129
2010-08-21,89.0332258064516
2010-08-22,89.0383870967742
2010-08-23,89.0435483870968
2010-08-24,89.0487096774194
2010-08-25,89.0538709677419
2010-08-26,89.0590322580645
2010-08-27,89.0641935483871
2010-08-28,89.0693548387097
2010-08-29,89.0745161290323
2010-08-30,89.0796774193548
2010-08-31,89.0848387096774
2010-09-01,89.09
2010-09-02,89.083
2010-09-03,89.076
2010-09-04,89.069
2010-09-05,89.062
2010-09-06,89.055
2010-09-07,89.048
2010-09-08,89.041
2010-09-09,89.034
2010-09-10,89.027
2010-09-11,89.02
2010-09-12,89.013
2010-09-13,89.006
2010-09-14,88.999
2010-09-15,88.992
2010-09-16,88.985
2010-09-17,88.978
2010-09-18,88.971
2010-09-19,88.964
2010-09-20,88.957
2010-09-21,88.95
2010-09-22,88.943
2010-09-23,88.936
2010-09-24,88.929
2010-09-25,88.922
2010-09-26,88.915
2010-09-27,88.908
2010-09-28,88.901
2010-09-29,88.894
2010-09-30,88.887
2010-10-01,88.88
2010-10-02,88.8951612903226
2010-10-03,88.9103225806452
2010-10-04,88.9254838709677
2010-10-05,88.9406451612903
2010-10-06,88.9558064516129
2010-10-07,88.9709677419355
2010-10-08,88.9861290322581
2010-10-09,89.0012903225806
2010-10-10,89.0164516129032
2010-10-11,89.0316129032258
2010-10-12,89.0467741935484
2010-10-13,89.061935483871
2010-10-14,89.0770967741935
2010-10-15,89.0922580645161
2010-10-16,89.1074193548387
2010-10-17,89.1225806451613
2010-10-18,89.1377419354839
2010-10-19,89.1529032258064
2010-10-20,89.168064516129
2010-10-21,89.1832258064516
2010-10-22,89.1983870967742
2010-10-23,89.2135483870968
2010-10-24,89.2287096774193
2010-10-25,89.2438709677419
2010-10-26,89.2590322580645
2010-10-27,89.2741935483871
2010-10-28,89.2893548387097
2010-10-29,89.3045161290323
2010-10-30,89.3196774193548
2010-10-31,89.3348387096774
2010-11-01,89.35
2010-11-02,89.3453333333333
2010-11-03,89.3406666666667
2010-11-04,89.336
2010-11-05,89.3313333333333
2010-11-06,89.3266666666667
2010-11-07,89.322
2010-11-08,89.3173333333333
2010-11-09,89.3126666666667
2010-11-10,89.308
2010-11-11,89.3033333333333
2010-11-12,89.2986666666667
2010-11-13,89.294
2010-11-14,89.2893333333333
2010-11-15,89.2846666666667
2010-11-16,89.28
2010-11-17,89.2753333333333
2010-11-18,89.2706666666667
2010-11-19,89.266
2010-11-20,89.2613333333333
2010-11-21,89.2566666666667
2010-11-22,89.252
2010-11-23,89.2473333333333
2010-11-24,89.2426666666667
2010-11-25,89.238
2010-11-26,89.2333333333333
2010-11-27,89.2286666666667
2010-11-28,89.224
2010-11-29,89.2193333333333
2010-11-30,89.2146666666667
2010-12-01,89.21
2010-12-02,89.2312903225806
2010-12-03,89.2525806451613
2010-12-04,89.2738709677419
2010-12-05,89.2951612903226
2010-12-06,89.3164516129032
2010-12-07,89.3377419354839
2010-12-08,89.3590322580645
2010-12-09,89.3803225806452
2010-12-10,89.4016129032258
2010-12-11,89.4229032258065
2010-12-12,89.4441935483871
2010-12-13,89.4654838709677
2010-12-14,89.4867741935484
2010-12-15,89.508064516129
2010-12-16,89.5293548387097
2010-12-17,89.5506451612903
2010-12-18,89.571935483871
2010-12-19,89.5932258064516
2010-12-20,89.6145161290323
2010-12-21,89.6358064516129
2010-12-22,89.6570967741935
2010-12-23,89.6783870967742
2010-12-24,89.6996774193548
2010-12-25,89.7209677419355
2010-12-26,89.7422580645161
2010-12-27,89.7635483870968
2010-12-28,89.7848387096774
2010-12-29,89.8061290322581
2010-12-30,89.8274193548387
2010-12-31,89.8487096774194
2011-01-01,89.87
2011-01-02,89.8329032258065
2011-01-03,89.7958064516129
2011-01-04,89.7587096774194
2011-01-05,89.7216129032258
2011-01-06,89.6845161290323
2011-01-07,89.6474193548387
2011-01-08,89.6103225806452
2011-01-09,89.5732258064516
2011-01-10,89.5361290322581
2011-01-11,89.4990322580645
2011-01-12,89.461935483871
2011-01-13,89.4248387096774
2011-01-14,89.3877419354839
2011-01-15,89.3506451612903
2011-01-16,89.3135483870968
2011-01-17,89.2764516129032
2011-01-18,89.2393548387097
2011-01-19,89.2022580645161
2011-01-20,89.1651612903226
2011-01-21,89.128064516129
2011-01-22,89.0909677419355
2011-01-23,89.0538709677419
2011-01-24,89.0167741935484
2011-01-25,88.9796774193548
2011-01-26,88.9425806451613
2011-01-27,88.9054838709677
2011-01-28,88.8683870967742
2011-01-29,88.8312903225806
2011-01-30,88.7941935483871
2011-01-31,88.7570967741935
2011-02-01,88.72
2011-02-02,88.6885714285714
2011-02-03,88.6571428571429
2011-02-04,88.6257142857143
2011-02-05,88.5942857142857
2011-02-06,88.5628571428571
2011-02-07,88.5314285714286
2011-02-08,88.5
2011-02-09,88.4685714285714
2011-02-10,88.4371428571429
2011-02-11,88.4057142857143
2011-02-12,88.3742857142857
2011-02-13,88.3428571428571
2011-02-14,88.3114285714286
2011-02-15,88.28
2011-02-16,88.2485714285714
2011-02-17,88.2171428571429
2011-02-18,88.1857142857143
2011-02-19,88.1542857142857
2011-02-20,88.1228571428571
2011-02-21,88.0914285714286
2011-02-22,88.06
2011-02-23,88.0285714285714
2011-02-24,87.9971428571429
2011-02-25,87.9657142857143
2011-02-26,87.9342857142857
2011-02-27,87.9028571428571
2011-02-28,87.8714285714286
2011-03-01,87.84
2011-03-02,87.838064516129
2011-03-03,87.8361290322581
2011-03-04,87.8341935483871
2011-03-05,87.8322580645161
2011-03-06,87.8303225806452
2011-03-07,87.8283870967742
2011-03-08,87.8264516129032
2011-03-09,87.8245161290323
2011-03-10,87.8225806451613
2011-03-11,87.8206451612903
2011-03-12,87.8187096774194
2011-03-13,87.8167741935484
2011-03-14,87.8148387096774
2011-03-15,87.8129032258065
2011-03-16,87.8109677419355
2011-03-17,87.8090322580645
2011-03-18,87.8070967741936
2011-03-19,87.8051612903226
2011-03-20,87.8032258064516
2011-03-21,87.8012903225806
2011-03-22,87.7993548387097
2011-03-23,87.7974193548387
2011-03-24,87.7954838709677
2011-03-25,87.7935483870968
2011-03-26,87.7916129032258
2011-03-27,87.7896774193548
2011-03-28,87.7877419354839
2011-03-29,87.7858064516129
2011-03-30,87.7838709677419
2011-03-31,87.781935483871
2011-04-01,87.78
2011-04-02,87.7746666666667
2011-04-03,87.7693333333333
2011-04-04,87.764
2011-04-05,87.7586666666667
2011-04-06,87.7533333333333
2011-04-07,87.748
2011-04-08,87.7426666666667
2011-04-09,87.7373333333333
2011-04-10,87.732
2011-04-11,87.7266666666667
2011-04-12,87.7213333333333
2011-04-13,87.716
2011-04-14,87.7106666666667
2011-04-15,87.7053333333333
2011-04-16,87.7
2011-04-17,87.6946666666667
2011-04-18,87.6893333333333
2011-04-19,87.684
2011-04-20,87.6786666666667
2011-04-21,87.6733333333333
2011-04-22,87.668
2011-04-23,87.6626666666667
2011-04-24,87.6573333333333
2011-04-25,87.652
2011-04-26,87.6466666666667
2011-04-27,87.6413333333333
2011-04-28,87.636
2011-04-29,87.6306666666667
2011-04-30,87.6253333333333
2011-05-01,87.62
2011-05-02,87.6496774193548
2011-05-03,87.6793548387097
2011-05-04,87.7090322580645
2011-05-05,87.7387096774194
2011-05-06,87.7683870967742
2011-05-07,87.798064516129
2011-05-08,87.8277419354839
2011-05-09,87.8574193548387
2011-05-10,87.8870967741936
2011-05-11,87.9167741935484
2011-05-12,87.9464516129032
2011-05-13,87.9761290322581
2011-05-14,88.0058064516129
2011-05-15,88.0354838709678
2011-05-16,88.0651612903226
2011-05-17,88.0948387096774
2011-05-18,88.1245161290323
2011-05-19,88.1541935483871
2011-05-20,88.1838709677419
2011-05-21,88.2135483870968
2011-05-22,88.2432258064516
2011-05-23,88.2729032258065
2011-05-24,88.3025806451613
2011-05-25,88.3322580645161
2011-05-26,88.361935483871
2011-05-27,88.3916129032258
2011-05-28,88.4212903225806
2011-05-29,88.4509677419355
2011-05-30,88.4806451612903
2011-05-31,88.5103225806452
2011-06-01,88.54
2011-06-02,88.556
2011-06-03,88.572
2011-06-04,88.588
2011-06-05,88.604
2011-06-06,88.62
2011-06-07,88.636
2011-06-08,88.652
2011-06-09,88.668
2011-06-10,88.684
2011-06-11,88.7
2011-06-12,88.716
2011-06-13,88.732
2011-06-14,88.748
2011-06-15,88.764
2011-06-16,88.78
2011-06-17,88.796
2011-06-18,88.812
2011-06-19,88.828
2011-06-20,88.844
2011-06-21,88.86
2011-06-22,88.876
2011-06-23,88.892
2011-06-24,88.908
2011-06-25,88.924
2011-06-26,88.94
2011-06-27,88.956
2011-06-28,88.972
2011-06-29,88.988
2011-06-30,89.004
2011-07-01,89.02
2011-07-02,89.0361290322581
2011-07-03,89.0522580645161
2011-07-04,89.0683870967742
2011-07-05,89.0845161290323
2011-07-06,89.1006451612903
2011-07-07,89.1167741935484
2011-07-08,89.1329032258064
2011-07-09,89.1490322580645
2011-07-10,89.1651612903226
2011-07-11,89.1812903225806
2011-07-12,89.1974193548387
2011-07-13,89.2135483870968
2011-07-14,89.2296774193548
2011-07-15,89.2458064516129
2011-07-16,89.261935483871
2011-07-17,89.278064516129
2011-07-18,89.2941935483871
2011-07-19,89.3103225806452
2011-07-20,89.3264516129032
2011-07-21,89.3425806451613
2011-07-22,89.3587096774194
2011-07-23,89.3748387096774
2011-07-24,89.3909677419355
2011-07-25,89.4070967741935
2011-07-26,89.4232258064516
2011-07-27,89.4393548387097
2011-07-28,89.4554838709677
2011-07-29,89.4716129032258
2011-07-30,89.4877419354839
2011-07-31,89.5038709677419
2011-08-01,89.52
2011-08-02,89.4967741935484
2011-08-03,89.4735483870968
2011-08-04,89.4503225806452
2011-08-05,89.4270967741935
2011-08-06,89.4038709677419
2011-08-07,89.3806451612903
2011-08-08,89.3574193548387
2011-08-09,89.3341935483871
2011-08-10,89.3109677419355
2011-08-11,89.2877419354839
2011-08-12,89.2645161290323
2011-08-13,89.2412903225806
2011-08-14,89.218064516129
2011-08-15,89.1948387096774
2011-08-16,89.1716129032258
2011-08-17,89.1483870967742
2011-08-18,89.1251612903226
2011-08-19,89.101935483871
2011-08-20,89.0787096774194
2011-08-21,89.0554838709677
2011-08-22,89.0322580645161
2011-08-23,89.0090322580645
2011-08-24,88.9858064516129
2011-08-25,88.9625806451613
2011-08-26,88.9393548387097
2011-08-27,88.9161290322581
2011-08-28,88.8929032258064
2011-08-29,88.8696774193548
2011-08-30,88.8464516129032
2011-08-31,88.8232258064516
2011-09-01,88.8
2011-09-02,88.8146666666667
2011-09-03,88.8293333333333
2011-09-04,88.844
2011-09-05,88.8586666666667
2011-09-06,88.8733333333333
2011-09-07,88.888
2011-09-08,88.9026666666667
2011-09-09,88.9173333333333
2011-09-10,88.932
2011-09-11,88.9466666666667
2011-09-12,88.9613333333333
2011-09-13,88.976
2011-09-14,88.9906666666667
2011-09-15,89.0053333333333
2011-09-16,89.02
2011-09-17,89.0346666666667
2011-09-18,89.0493333333333
2011-09-19,89.064
2011-09-20,89.0786666666667
2011-09-21,89.0933333333333
2011-09-22,89.108
2011-09-23,89.1226666666667
2011-09-24,89.1373333333333
2011-09-25,89.152
2011-09-26,89.1666666666667
2011-09-27,89.1813333333333
2011-09-28,89.196
2011-09-29,89.2106666666667
2011-09-30,89.2253333333333
2011-10-01,89.24
2011-10-02,89.2725806451613
2011-10-03,89.3051612903226
2011-10-04,89.3377419354839
2011-10-05,89.3703225806452
2011-10-06,89.4029032258064
2011-10-07,89.4354838709677
2011-10-08,89.468064516129
2011-10-09,89.5006451612903
2011-10-10,89.5332258064516
2011-10-11,89.5658064516129
2011-10-12,89.5983870967742
2011-10-13,89.6309677419355
2011-10-14,89.6635483870968
2011-10-15,89.6961290322581
2011-10-16,89.7287096774193
2011-10-17,89.7612903225806
2011-10-18,89.7938709677419
2011-10-19,89.8264516129032
2011-10-20,89.8590322580645
2011-10-21,89.8916129032258
2011-10-22,89.9241935483871
2011-10-23,89.9567741935484
2011-10-24,89.9893548387097
2011-10-25,90.021935483871
2011-10-26,90.0545161290323
2011-10-27,90.0870967741936
2011-10-28,90.1196774193548
2011-10-29,90.1522580645161
2011-10-30,90.1848387096774
2011-10-31,90.2174193548387
2011-11-01,90.25
2011-11-02,90.2606666666667
2011-11-03,90.2713333333333
2011-11-04,90.282
2011-11-05,90.2926666666667
2011-11-06,90.3033333333333
2011-11-07,90.314
2011-11-08,90.3246666666667
2011-11-09,90.3353333333333
2011-11-10,90.346
2011-11-11,90.3566666666667
2011-11-12,90.3673333333333
2011-11-13,90.378
2011-11-14,90.3886666666667
2011-11-15,90.3993333333333
2011-11-16,90.41
2011-11-17,90.4206666666667
2011-11-18,90.4313333333333
2011-11-19,90.442
2011-11-20,90.4526666666667
2011-11-21,90.4633333333333
2011-11-22,90.474
2011-11-23,90.4846666666667
2011-11-24,90.4953333333333
2011-11-25,90.506
2011-11-26,90.5166666666667
2011-11-27,90.5273333333333
2011-11-28,90.538
2011-11-29,90.5486666666667
2011-11-30,90.5593333333333
2011-12-01,90.57
2011-12-02,90.5822580645161
2011-12-03,90.5945161290323
2011-12-04,90.6067741935484
2011-12-05,90.6190322580645
2011-12-06,90.6312903225806
2011-12-07,90.6435483870968
2011-12-08,90.6558064516129
2011-12-09,90.668064516129
2011-12-10,90.6803225806452
2011-12-11,90.6925806451613
2011-12-12,90.7048387096774
2011-12-13,90.7170967741935
2011-12-14,90.7293548387097
2011-12-15,90.7416129032258
2011-12-16,90.7538709677419
2011-12-17,90.7661290322581
2011-12-18,90.7783870967742
2011-12-19,90.7906451612903
2011-12-20,90.8029032258064
2011-12-21,90.8151612903226
2011-12-22,90.8274193548387
2011-12-23,90.8396774193548
2011-12-24,90.851935483871
2011-12-25,90.8641935483871
2011-12-26,90.8764516129032
2011-12-27,90.8887096774194
2011-12-28,90.9009677419355
2011-12-29,90.9132258064516
2011-12-30,90.9254838709677
2011-12-31,90.9377419354839
2012-01-01,90.95
2012-01-02,90.9603225806452
2012-01-03,90.9706451612903
2012-01-04,90.9809677419355
2012-01-05,90.9912903225807
2012-01-06,91.0016129032258
2012-01-07,91.011935483871
2012-01-08,91.0222580645161
2012-01-09,91.0325806451613
2012-01-10,91.0429032258065
2012-01-11,91.0532258064516
2012-01-12,91.0635483870968
2012-01-13,91.0738709677419
2012-01-14,91.0841935483871
2012-01-15,91.0945161290323
2012-01-16,91.1048387096774
2012-01-17,91.1151612903226
2012-01-18,91.1254838709677
2012-01-19,91.1358064516129
2012-01-20,91.1461290322581
2012-01-21,91.1564516129032
2012-01-22,91.1667741935484
2012-01-23,91.1770967741935
2012-01-24,91.1874193548387
2012-01-25,91.1977419354839
2012-01-26,91.208064516129
2012-01-27,91.2183870967742
2012-01-28,91.2287096774193
2012-01-29,91.2390322580645
2012-01-30,91.2493548387097
2012-01-31,91.2596774193548
2012-02-01,91.27
2012-02-02,91.2575862068965
2012-02-03,91.2451724137931
2012-02-04,91.2327586206897
2012-02-05,91.2203448275862
2012-02-06,91.2079310344828
2012-02-07,91.1955172413793
2012-02-08,91.1831034482759
2012-02-09,91.1706896551724
2012-02-10,91.158275862069
2012-02-11,91.1458620689655
2012-02-12,91.1334482758621
2012-02-13,91.1210344827586
2012-02-14,91.1086206896552
2012-02-15,91.0962068965517
2012-02-16,91.0837931034483
2012-02-17,91.0713793103448
2012-02-18,91.0589655172414
2012-02-19,91.0465517241379
2012-02-20,91.0341379310345
2012-02-21,91.021724137931
2012-02-22,91.0093103448276
2012-02-23,90.9968965517241
2012-02-24,90.9844827586207
2012-02-25,90.9720689655172
2012-02-26,90.9596551724138
2012-02-27,90.9472413793103
2012-02-28,90.9348275862069
2012-02-29,90.9224137931034
2012-03-01,90.91
2012-03-02,90.9229032258065
2012-03-03,90.9358064516129
2012-03-04,90.9487096774194
2012-03-05,90.9616129032258
2012-03-06,90.9745161290323
2012-03-07,90.9874193548387
2012-03-08,91.0003225806452
2012-03-09,91.0132258064516
2012-03-10,91.0261290322581
2012-03-11,91.0390322580645
2012-03-12,91.051935483871
2012-03-13,91.0648387096774
2012-03-14,91.0777419354839
2012-03-15,91.0906451612903
2012-03-16,91.1035483870968
2012-03-17,91.1164516129032
2012-03-18,91.1293548387097
2012-03-19,91.1422580645161
2012-03-20,91.1551612903226
2012-03-21,91.168064516129
2012-03-22,91.1809677419355
2012-03-23,91.1938709677419
2012-03-24,91.2067741935484
2012-03-25,91.2196774193548
2012-03-26,91.2325806451613
2012-03-27,91.2454838709677
2012-03-28,91.2583870967742
2012-03-29,91.2712903225806
2012-03-30,91.2841935483871
2012-03-31,91.2970967741935
2012-04-01,91.31
2012-04-02,91.2966666666667
2012-04-03,91.2833333333333
2012-04-04,91.27
2012-04-05,91.2566666666667
2012-04-06,91.2433333333333
2012-04-07,91.23
2012-04-08,91.2166666666667
2012-04-09,91.2033333333333
2012-04-10,91.19
2012-04-11,91.1766666666667
2012-04-12,91.1633333333333
2012-04-13,91.15
2012-04-14,91.1366666666667
2012-04-15,91.1233333333333
2012-04-16,91.11
2012-04-17,91.0966666666667
2012-04-18,91.0833333333333
2012-04-19,91.07
2012-04-20,91.0566666666667
2012-04-21,91.0433333333333
2012-04-22,91.03
2012-04-23,91.0166666666667
2012-04-24,91.0033333333333
2012-04-25,90.99
2012-04-26,90.9766666666667
2012-04-27,90.9633333333333
2012-04-28,90.95
2012-04-29,90.9366666666667
2012-04-30,90.9233333333333
2012-05-01,90.91
2012-05-02,90.9016129032258
2012-05-03,90.8932258064516
2012-05-04,90.8848387096774
2012-05-05,90.8764516129032
2012-05-06,90.868064516129
2012-05-07,90.8596774193548
2012-05-08,90.8512903225806
2012-05-09,90.8429032258065
2012-05-10,90.8345161290323
2012-05-11,90.8261290322581
2012-05-12,90.8177419354839
2012-05-13,90.8093548387097
2012-05-14,90.8009677419355
2012-05-15,90.7925806451613
2012-05-16,90.7841935483871
2012-05-17,90.7758064516129
2012-05-18,90.7674193548387
2012-05-19,90.7590322580645
2012-05-20,90.7506451612903
2012-05-21,90.7422580645161
2012-05-22,90.7338709677419
2012-05-23,90.7254838709678
2012-05-24,90.7170967741935
2012-05-25,90.7087096774194
2012-05-26,90.7003225806452
2012-05-27,90.691935483871
2012-05-28,90.6835483870968
2012-05-29,90.6751612903226
2012-05-30,90.6667741935484
2012-05-31,90.6583870967742
2012-06-01,90.65
2012-06-02,90.6643333333333
2012-06-03,90.6786666666667
2012-06-04,90.693
2012-06-05,90.7073333333333
2012-06-06,90.7216666666667
2012-06-07,90.736
2012-06-08,90.7503333333333
2012-06-09,90.7646666666667
2012-06-10,90.779
2012-06-11,90.7933333333333
2012-06-12,90.8076666666667
2012-06-13,90.822
2012-06-14,90.8363333333333
2012-06-15,90.8506666666667
2012-06-16,90.865
2012-06-17,90.8793333333333
2012-06-18,90.8936666666667
2012-06-19,90.908
2012-06-20,90.9223333333333
2012-06-21,90.9366666666667
2012-06-22,90.951
2012-06-23,90.9653333333333
2012-06-24,90.9796666666667
2012-06-25,90.994
2012-06-26,91.0083333333333
2012-06-27,91.0226666666667
2012-06-28,91.037
2012-06-29,91.0513333333333
2012-06-30,91.0656666666667
2012-07-01,91.08
2012-07-02,91.0829032258064
2012-07-03,91.0858064516129
2012-07-04,91.0887096774194
2012-07-05,91.0916129032258
2012-07-06,91.0945161290323
2012-07-07,91.0974193548387
2012-07-08,91.1003225806452
2012-07-09,91.1032258064516
2012-07-10,91.1061290322581
2012-07-11,91.1090322580645
2012-07-12,91.111935483871
2012-07-13,91.1148387096774
2012-07-14,91.1177419354839
2012-07-15,91.1206451612903
2012-07-16,91.1235483870968
2012-07-17,91.1264516129032
2012-07-18,91.1293548387097
2012-07-19,91.1322580645161
2012-07-20,91.1351612903226
2012-07-21,91.138064516129
2012-07-22,91.1409677419355
2012-07-23,91.1438709677419
2012-07-24,91.1467741935484
2012-07-25,91.1496774193548
2012-07-26,91.1525806451613
2012-07-27,91.1554838709677
2012-07-28,91.1583870967742
2012-07-29,91.1612903225806
2012-07-30,91.1641935483871
2012-07-31,91.1670967741936
2012-08-01,91.17
2012-08-02,91.1474193548387
2012-08-03,91.1248387096774
2012-08-04,91.1022580645161
2012-08-05,91.0796774193548
2012-08-06,91.0570967741936
2012-08-07,91.0345161290323
2012-08-08,91.011935483871
2012-08-09,90.9893548387097
2012-08-10,90.9667741935484
2012-08-11,90.9441935483871
2012-08-12,90.9216129032258
2012-08-13,90.8990322580645
2012-08-14,90.8764516129032
2012-08-15,90.8538709677419
2012-08-16,90.8312903225806
2012-08-17,90.8087096774194
2012-08-18,90.7861290322581
2012-08-19,90.7635483870968
2012-08-20,90.7409677419355
2012-08-21,90.7183870967742
2012-08-22,90.6958064516129
2012-08-23,90.6732258064516
2012-08-24,90.6506451612903
2012-08-25,90.628064516129
2012-08-26,90.6054838709677
2012-08-27,90.5829032258064
2012-08-28,90.5603225806452
2012-08-29,90.5377419354839
2012-08-30,90.5151612903226
2012-08-31,90.4925806451613
2012-09-01,90.47
2012-09-02,90.494
2012-09-03,90.518
2012-09-04,90.542
2012-09-05,90.566
2012-09-06,90.59
2012-09-07,90.614
2012-09-08,90.638
2012-09-09,90.662
2012-09-10,90.686
2012-09-11,90.71
2012-09-12,90.734
2012-09-13,90.758
2012-09-14,90.782
2012-09-15,90.806
2012-09-16,90.83
2012-09-17,90.854
2012-09-18,90.878
2012-09-19,90.902
2012-09-20,90.926
2012-09-21,90.95
2012-09-22,90.974
2012-09-23,90.998
2012-09-24,91.022
2012-09-25,91.046
2012-09-26,91.07
2012-09-27,91.094
2012-09-28,91.118
2012-09-29,91.142
2012-09-30,91.166
2012-10-01,91.19
2012-10-02,91.2058064516129
2012-10-03,91.2216129032258
2012-10-04,91.2374193548387
2012-10-05,91.2532258064516
2012-10-06,91.2690322580645
2012-10-07,91.2848387096774
2012-10-08,91.3006451612903
2012-10-09,91.3164516129032
2012-10-10,91.3322580645161
2012-10-11,91.348064516129
2012-10-12,91.3638709677419
2012-10-13,91.3796774193548
2012-10-14,91.3954838709677
2012-10-15,91.4112903225806
2012-10-16,91.4270967741935
2012-10-17,91.4429032258065
2012-10-18,91.4587096774194
2012-10-19,91.4745161290323
2012-10-20,91.4903225806452
2012-10-21,91.5061290322581
2012-10-22,91.521935483871
2012-10-23,91.5377419354839
2012-10-24,91.5535483870968
2012-10-25,91.5693548387097
2012-10-26,91.5851612903226
2012-10-27,91.6009677419355
2012-10-28,91.6167741935484
2012-10-29,91.6325806451613
2012-10-30,91.6483870967742
2012-10-31,91.6641935483871
2012-11-01,91.68
2012-11-02,91.6703333333333
2012-11-03,91.6606666666667
2012-11-04,91.651
2012-11-05,91.6413333333333
2012-11-06,91.6316666666667
2012-11-07,91.622
2012-11-08,91.6123333333333
2012-11-09,91.6026666666667
2012-11-10,91.593
2012-11-11,91.5833333333333
2012-11-12,91.5736666666667
2012-11-13,91.564
2012-11-14,91.5543333333333
2012-11-15,91.5446666666667
2012-11-16,91.535
2012-11-17,91.5253333333333
2012-11-18,91.5156666666667
2012-11-19,91.506
2012-11-20,91.4963333333333
2012-11-21,91.4866666666667
2012-11-22,91.477
2012-11-23,91.4673333333333
2012-11-24,91.4576666666667
2012-11-25,91.448
2012-11-26,91.4383333333333
2012-11-27,91.4286666666667
2012-11-28,91.419
2012-11-29,91.4093333333333
2012-11-30,91.3996666666667
2012-12-01,91.39
2012-12-02,91.3632258064516
2012-12-03,91.3364516129032
2012-12-04,91.3096774193548
2012-12-05,91.2829032258065
2012-12-06,91.2561290322581
2012-12-07,91.2293548387097
2012-12-08,91.2025806451613
2012-12-09,91.1758064516129
2012-12-10,91.1490322580645
2012-12-11,91.1222580645161
2012-12-12,91.0954838709677
2012-12-13,91.0687096774193
2012-12-14,91.041935483871
2012-12-15,91.0151612903226
2012-12-16,90.9883870967742
2012-12-17,90.9616129032258
2012-12-18,90.9348387096774
2012-12-19,90.908064516129
2012-12-20,90.8812903225807
2012-12-21,90.8545161290323
2012-12-22,90.8277419354839
2012-12-23,90.8009677419355
2012-12-24,90.7741935483871
2012-12-25,90.7474193548387
2012-12-26,90.7206451612903
2012-12-27,90.6938709677419
2012-12-28,90.6670967741936
2012-12-29,90.6403225806452
2012-12-30,90.6135483870968
2012-12-31,90.5867741935484
2013-01-01,90.56
2013-01-02,90.5525806451613
2013-01-03,90.5451612903226
2013-01-04,90.5377419354839
2013-01-05,90.5303225806452
2013-01-06,90.5229032258065
2013-01-07,90.5154838709677
2013-01-08,90.508064516129
2013-01-09,90.5006451612903
2013-01-10,90.4932258064516
2013-01-11,90.4858064516129
2013-01-12,90.4783870967742
2013-01-13,90.4709677419355
2013-01-14,90.4635483870968
2013-01-15,90.4561290322581
2013-01-16,90.4487096774194
2013-01-17,90.4412903225806
2013-01-18,90.4338709677419
2013-01-19,90.4264516129032
2013-01-20,90.4190322580645
2013-01-21,90.4116129032258
2013-01-22,90.4041935483871
2013-01-23,90.3967741935484
2013-01-24,90.3893548387097
2013-01-25,90.381935483871
2013-01-26,90.3745161290323
2013-01-27,90.3670967741935
2013-01-28,90.3596774193548
2013-01-29,90.3522580645161
2013-01-30,90.3448387096774
2013-01-31,90.3374193548387
2013-02-01,90.33
2013-02-02,90.3385714285714
2013-02-03,90.3471428571429
2013-02-04,90.3557142857143
2013-02-05,90.3642857142857
2013-02-06,90.3728571428571
2013-02-07,90.3814285714286
2013-02-08,90.39
2013-02-09,90.3985714285714
2013-02-10,90.4071428571429
2013-02-11,90.4157142857143
2013-02-12,90.4242857142857
2013-02-13,90.4328571428571
2013-02-14,90.4414285714286
2013-02-15,90.45
2013-02-16,90.4585714285714
2013-02-17,90.4671428571428
2013-02-18,90.4757142857143
2013-02-19,90.4842857142857
2013-02-20,90.4928571428571
2013-02-21,90.5014285714286
2013-02-22,90.51
2013-02-23,90.5185714285714
2013-02-24,90.5271428571428
2013-02-25,90.5357142857143
2013-02-26,90.5442857142857
2013-02-27,90.5528571428571
2013-02-28,90.5614285714286
2013-03-01,90.57
2013-03-02,90.5983870967742
2013-03-03,90.6267741935484
2013-03-04,90.6551612903226
2013-03-05,90.6835483870968
2013-03-06,90.711935483871
2013-03-07,90.7403225806452
2013-03-08,90.7687096774194
2013-03-09,90.7970967741935
2013-03-10,90.8254838709677
2013-03-11,90.8538709677419
2013-03-12,90.8822580645161
2013-03-13,90.9106451612903
2013-03-14,90.9390322580645
2013-03-15,90.9674193548387
2013-03-16,90.9958064516129
2013-03-17,91.0241935483871
2013-03-18,91.0525806451613
2013-03-19,91.0809677419355
2013-03-20,91.1093548387097
2013-03-21,91.1377419354839
2013-03-22,91.1661290322581
2013-03-23,91.1945161290323
2013-03-24,91.2229032258064
2013-03-25,91.2512903225806
2013-03-26,91.2796774193548
2013-03-27,91.308064516129
2013-03-28,91.3364516129032
2013-03-29,91.3648387096774
