ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|weekly|weekly_lower|weekly_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2020-06-15|208366.75890612902|207798.68320742532|208973.32734472174|208366.75890612905|208366.75890612905|-4.329330635813875|-4.329330635813875|-4.329330635813875|-4.329330635813875|-4.329330635813875|-4.329330635813875|0.0|0.0|0.0|208362.4295754932
2020-06-16|209013.76183212103|208385.05827265064|209579.5516420584|209013.76183212103|209013.76183212103|-10.912988831761453|-10.912988831761453|-10.912988831761453|-10.912988831761453|-10.912988831761453|-10.912988831761453|0.0|0.0|0.0|209002.84884328928
2020-06-17|209660.76475811304|209115.2977009995|210268.45476652906|209660.76475811304|209660.76475811304|3.964357965937384|3.964357965937384|3.964357965937384|3.964357965937384|3.964357965937384|3.964357965937384|0.0|0.0|0.0|209664.729116079
2020-06-18|210286.58762109705|209710.0589105946|210887.18734287145|210286.58762109705|210286.58762109705|-4.173298033476032|-4.173298033476032|-4.173298033476032|-4.173298033476032|-4.173298033476032|-4.173298033476032|0.0|0.0|0.0|210282.41432306357
2020-06-19|210912.41048408105|210305.24701654253|211568.22013139873|210912.41048408105|210912.41048408105|3.6194392809262474|3.6194392809262474|3.6194392809262474|3.6194392809262474|3.6194392809262474|3.6194392809262474|0.0|0.0|0.0|210916.02992336196
2020-06-20|211538.23334706505|210924.23048142216|212169.61856701752|211538.23334706505|211538.23334706505|6.689646659218483|6.689646659218483|6.689646659218483|6.689646659218483|6.689646659218483|6.689646659218483|0.0|0.0|0.0|211544.92299372426
2020-06-21|212164.05621004908|211572.30385669513|212740.36672096213|212164.05621004908|212164.05621004908|5.142173594982879|5.142173594982879|5.142173594982879|5.142173594982879|5.142173594982879|5.142173594982879|0.0|0.0|0.0|212169.19838364405
2020-06-22|212789.87907303305|212162.56792997732|213353.35630651115|212789.87907303305|212789.87907303305|-4.329330635840508|-4.329330635840508|-4.329330635840508|-4.329330635840508|-4.329330635840508|-4.329330635840508|0.0|0.0|0.0|212785.5497423972
2020-06-23|213415.70193601708|212762.67444320518|214003.1714950666|213415.70193601708|213415.70193601708|-10.912988831776843|-10.912988831776843|-10.912988831776843|-10.912988831776843|-10.912988831776843|-10.912988831776843|0.0|0.0|0.0|213404.7889471853
2020-06-24|214041.52479900108|213414.6174232947|214655.73668814937|214041.52479900108|214041.52479900108|3.9643579659378285|3.9643579659378285|3.9643579659378285|3.9643579659378285|3.9643579659378285|3.9643579659378285|0.0|0.0|0.0|214045.48915696703
2020-06-25|214667.34766198506|214064.2494649698|215267.33717895037|214667.34766198506|214667.34766198506|-4.173298033465517|-4.173298033465517|-4.173298033465517|-4.173298033465517|-4.173298033465517|-4.173298033465517|0.0|0.0|0.0|214663.17436395158
2020-06-26|215293.1705249691|214673.08777662177|215880.3467020529|215293.1705249691|215293.1705249691|3.619439280925636|3.619439280925636|3.619439280925636|3.619439280925636|3.619439280925636|3.619439280925636|0.0|0.0|0.0|215296.78996425
2020-06-27|215918.9933879531|215312.50992080904|216515.02807414878|215918.9933879531|215918.9933879531|6.689646659228932|6.689646659228932|6.689646659228932|6.689646659228932|6.689646659228932|6.689646659228932|0.0|0.0|0.0|215925.6830346123
2020-06-28|216544.81625093712|215918.83016251057|217199.8944638672|216544.81625093712|216544.81625093712|5.142173594998475|5.142173594998475|5.142173594998475|5.142173594998475|5.142173594998475|5.142173594998475|0.0|0.0|0.0|216549.95842453212
2020-06-29|217170.6391139211|216577.0330854623|217753.9046004673|217170.6391139211|217170.6391139211|-4.329330635841297|-4.329330635841297|-4.329330635841297|-4.329330635841297|-4.329330635841297|-4.329330635841297|0.0|0.0|0.0|217166.30978328525
2020-06-30|217796.46197690512|217189.46601599798|218393.13789533795|217796.46197690512|217796.46197690512|-10.912988831759435|-10.912988831759435|-10.912988831759435|-10.912988831759435|-10.912988831759435|-10.912988831759435|0.0|0.0|0.0|217785.54898807337
2020-07-01|218422.28483988912|217837.87686222536|219042.43188855692|218422.28483988912|218422.28483988912|3.964357965923773|3.964357965923773|3.964357965923773|3.964357965923773|3.964357965923773|3.964357965923773|0.0|0.0|0.0|218426.24919785504
2020-07-02|219048.10770287312|218470.4972708202|219626.95642762847|219048.10770287312|219048.10770287312|-4.173298033465145|-4.173298033465145|-4.173298033465145|-4.173298033465145|-4.173298033465145|-4.173298033465145|0.0|0.0|0.0|219043.93440483965
2020-07-03|219179.7281669611|218579.82724153963|219788.33691632526|219179.7281669611|219179.7281669611|3.6194392809462506|3.6194392809462506|3.6194392809462506|3.6194392809462506|3.6194392809462506|3.6194392809462506|0.0|0.0|0.0|219183.34760624205
2020-07-04|219311.3486310491|218744.61662615414|219955.89090625025|219311.3486310491|219311.3486310491|6.68964665923938|6.68964665923938|6.68964665923938|6.68964665923938|6.68964665923938|6.68964665923938|0.0|0.0|0.0|219318.03827770834
2020-07-05|219442.96909513712|218824.1061968565|220066.20181618523|219442.9690951371|219442.9690951371|5.142173595014068|5.142173595014068|5.142173595014068|5.142173595014068|5.142173595014068|5.142173595014068|0.0|0.0|0.0|219448.11126873214
2020-07-06|219574.58955922507|218946.81458096433|220188.20826096518|219574.58955922507|219574.58955922507|-4.329330635805344|-4.329330635805344|-4.329330635805344|-4.329330635805344|-4.329330635805344|-4.329330635805344|0.0|0.0|0.0|219570.26022858926
2020-07-07|219706.21002331306|219103.06271555764|220307.80248421856|219706.21002331306|219706.21002331306|-10.912988831758424|-10.912988831758424|-10.912988831758424|-10.912988831758424|-10.912988831758424|-10.912988831758424|0.0|0.0|0.0|219695.2970344813
2020-07-08|219837.83048740105|219248.6697805238|220459.49625677645|219837.83048740105|219837.83048740105|3.9643579659279213|3.9643579659279213|3.9643579659279213|3.9643579659279213|3.9643579659279213|3.9643579659279213|0.0|0.0|0.0|219841.79484536697
2020-07-09|219969.45095148904|219356.1100329083|220567.4051165437|219969.45095148904|219969.45095148904|-4.173298033474497|-4.173298033474497|-4.173298033474497|-4.173298033474497|-4.173298033474497|-4.173298033474497|0.0|0.0|0.0|219965.27765345556
2020-07-10|220101.07141557705|219514.98729714187|220735.2261830385|220101.07141557705|220101.07141557705|3.619439280924412|3.619439280924412|3.619439280924412|3.619439280924412|3.619439280924412|3.619439280924412|0.0|0.0|0.0|220104.69085485797
2020-07-11|220232.691879665|219635.41324401178|220872.63497587485|220232.691879665|220232.691879665|6.6896466592213|6.6896466592213|6.6896466592213|6.6896466592213|6.6896466592213|6.6896466592213|0.0|0.0|0.0|220239.38152632423
2020-07-12|220364.312343753|219771.45344658173|220966.45378629153|220364.312343753|220364.312343753|5.142173594969317|5.142173594969317|5.142173594969317|5.142173594969317|5.142173594969317|5.142173594969317|0.0|0.0|0.0|220369.45451734797
2020-07-13|220495.93280784102|219922.23076075412|221081.72087109135|220495.93280784102|220495.93280784102|-4.329330635806132|-4.329330635806132|-4.329330635806132|-4.329330635806132|-4.329330635806132|-4.329330635806132|0.0|0.0|0.0|220491.6034772052
2020-07-14|220627.55327192898|219997.88206678338|221181.90091397054|220627.55327192898|220627.55327192898|-10.912988831757415|-10.912988831757415|-10.912988831757415|-10.912988831757415|-10.912988831757415|-10.912988831757415|0.0|0.0|0.0|220616.64028309722
2020-07-15|220759.17373601696|220182.96070092052|221376.6526973087|220759.17373601696|220759.17373601696|3.9643579659320705|3.9643579659320705|3.9643579659320705|3.9643579659320705|3.9643579659320705|3.9643579659320705|0.0|0.0|0.0|220763.1380939829
2020-07-16|220890.79420010495|220256.239839528|221483.65389979648|220890.79420010495|220890.79420010495|-4.17329803348385|-4.17329803348385|-4.17329803348385|-4.17329803348385|-4.17329803348385|-4.17329803348385|0.0|0.0|0.0|220886.62090207147
2020-07-17|221022.41466419294|220392.26360663903|221634.13140346832|221022.41466419294|221022.41466419294|3.6194392809217835|3.6194392809217835|3.6194392809217835|3.6194392809217835|3.6194392809217835|3.6194392809217835|0.0|0.0|0.0|221026.03410347385
2020-07-18|221154.03512828096|220562.66396708987|221775.20179497031|221154.03512828096|221154.03512828096|6.689646659209971|6.689646659209971|6.689646659209971|6.689646659209971|6.689646659209971|6.689646659209971|0.0|0.0|0.0|221160.72477494017
2020-07-19|221285.6372198485|220734.2940615651|221864.7993554362|221285.6372198485|221285.6372198485|5.142173594984912|5.142173594984912|5.142173594984912|5.142173594984912|5.142173594984912|5.142173594984912|0.0|0.0|0.0|221290.7793934435
2020-07-20|221417.23931141605|220836.36794874386|222060.10970609586|221417.23931141605|221417.23931141605|-4.329330635832764|-4.329330635832764|-4.329330635832764|-4.329330635832764|-4.329330635832764|-4.329330635832764|0.0|0.0|0.0|221412.9099807802
2020-07-21|221548.84140298358|220883.48093662897|222169.9727907371|221548.84140298358|221548.84140298358|-10.912988831756408|-10.912988831756408|-10.912988831756408|-10.912988831756408|-10.912988831756408|-10.912988831756408|0.0|0.0|0.0|221537.92841415183
2020-07-22|221680.44349455112|221109.87133619408|222286.7368299819|221680.44349455112|221680.44349455112|3.96435796591431|3.96435796591431|3.96435796591431|3.96435796591431|3.96435796591431|3.96435796591431|0.0|0.0|0.0|221684.40785251703
2020-07-23|221812.04558611868|221206.41322623062|222422.66600914963|221812.04558611868|221812.04558611868|-4.173298033473753|-4.173298033473753|-4.173298033473753|-4.173298033473753|-4.173298033473753|-4.173298033473753|0.0|0.0|0.0|221807.8722880852
2020-07-24|221943.6476776862|221358.2109031172|222545.1398163521|221943.6476776862|221943.6476776862|3.619439280921173|3.619439280921173|3.619439280921173|3.619439280921173|3.619439280921173|3.619439280921173|0.0|0.0|0.0|221947.26711696712
2020-07-25|222075.24976925377|221479.32701693938|222672.08884094533|222075.24976925377|222075.24976925377|6.689646659220418|6.689646659220418|6.689646659220418|6.689646659220418|6.689646659220418|6.689646659220418|0.0|0.0|0.0|222081.939415913
2020-07-26|222206.8518608213|221667.81625423764|222806.97201546934|222206.8518608213|222206.8518608213|5.142173594970334|5.142173594970334|5.142173594970334|5.142173594970334|5.142173594970334|5.142173594970334|0.0|0.0|0.0|222211.99403441628
2020-07-27|222338.45395238887|221724.98018507712|222928.46646917475|222338.45395238887|222338.45395238887|-4.329330635807707|-4.329330635807707|-4.329330635807707|-4.329330635807707|-4.329330635807707|-4.329330635807707|0.0|0.0|0.0|222334.12462175306
2020-07-28|222470.0560439564|221885.10737898268|223070.01934897262|222470.0560439564|222470.0560439564|-10.912988831765116|-10.912988831765116|-10.912988831765116|-10.912988831765116|-10.912988831765116|-10.912988831765116|0.0|0.0|0.0|222459.14305512464
2020-07-29|222601.65813552396|222000.6460553289|223211.04475319045|222601.65813552396|222601.65813552396|3.964357965922162|3.964357965922162|3.964357965922162|3.964357965922162|3.964357965922162|3.964357965922162|0.0|0.0|0.0|222605.62249348988
2020-07-30|222733.2602270915|222144.8020780033|223343.60059317457|222733.2602270915|222733.2602270915|-4.173298033483105|-4.173298033483105|-4.173298033483105|-4.173298033483105|-4.173298033483105|-4.173298033483105|0.0|0.0|0.0|222729.08692905802
2020-07-31|222864.86231865903|222258.841874657|223487.3079334728|222864.86231865903|222864.86231865903|3.6194392809205604|3.6194392809205604|3.6194392809205604|3.6194392809205604|3.6194392809205604|3.6194392809205604|0.0|0.0|0.0|222868.48175793994
2020-08-01|222996.46441022656|222387.2569783699|223542.45690258|222996.46441022656|222996.46441022656|6.689646659230866|6.689646659230866|6.689646659230866|6.689646659230866|6.689646659230866|6.689646659230866|0.0|0.0|0.0|223003.1540568858
2020-08-02|223128.06650179412|222506.21906171244|223753.82446203075|223128.06650179412|223128.06650179412|5.142173595028391|5.142173595028391|5.142173595028391|5.142173595028391|5.142173595028391|5.142173595028391|0.0|0.0|0.0|223133.20867538915
2020-08-03|223259.66859336168|222638.88029897813|223900.1637215363|223259.66859336168|223259.66859336168|-4.3293306358343395|-4.3293306358343395|-4.3293306358343395|-4.3293306358343395|-4.3293306358343395|-4.3293306358343395|0.0|0.0|0.0|223255.33926272584
2020-08-04|223380.98572231724|222787.1720085089|223916.88467994728|223380.98572231724|223380.98572231724|-10.912988831764109|-10.912988831764109|-10.912988831764109|-10.912988831764109|-10.912988831764109|-10.912988831764109|0.0|0.0|0.0|223370.0727334855
2020-08-05|223502.30285127283|222902.64514951364|224081.6363145221|223502.30285127283|223502.30285127283|3.9643579659226074|3.9643579659226074|3.9643579659226074|3.9643579659226074|3.9643579659226074|3.9643579659226074|0.0|0.0|0.0|223506.26720923875
2020-08-06|223623.6199802284|223050.98269688152|224228.38505404166|223623.6199802284|223623.6199802284|-4.173298033482733|-4.173298033482733|-4.173298033482733|-4.173298033482733|-4.173298033482733|-4.173298033482733|0.0|0.0|0.0|223619.44668219492
2020-08-07|223744.937109184|223130.9743716697|224392.41562873163|223744.937109184|223744.937109184|3.619439280919949|3.619439280919949|3.619439280919949|3.619439280919949|3.619439280919949|3.619439280919949|0.0|0.0|0.0|223748.5565484649
2020-08-08|223866.25423813958|223243.03496450314|224502.85547956178|223866.25423813958|223866.25423813958|6.689646659212788|6.689646659212788|6.689646659212788|6.689646659212788|6.689646659212788|6.689646659212788|0.0|0.0|0.0|223872.9438847988
2020-08-09|223987.57136709514|223395.92689419407|224609.74200887006|223987.57136709514|223987.57136709514|5.142173594983638|5.142173594983638|5.142173594983638|5.142173594983638|5.142173594983638|5.142173594983638|0.0|0.0|0.0|223992.7135406901
2020-08-10|224108.88849605073|223510.31131907078|224691.41653403535|224108.88849605073|224108.88849605073|-4.329330635860972|-4.329330635860972|-4.329330635860972|-4.329330635860972|-4.329330635860972|-4.329330635860972|0.0|0.0|0.0|224104.55916541486
2020-08-11|224230.20562500632|223570.62524068312|224796.46496894848|224230.20562500632|224230.20562500632|-10.912988831763098|-10.912988831763098|-10.912988831763098|-10.912988831763098|-10.912988831763098|-10.912988831763098|0.0|0.0|0.0|224219.29263617456
2020-08-12|224351.5227539619|223778.79951383523|224978.61834129007|224351.5227539619|224351.5227539619|3.9643579659267556|3.9643579659267556|3.9643579659267556|3.9643579659267556|3.9643579659267556|3.9643579659267556|0.0|0.0|0.0|224355.48711192783
2020-08-13|224472.83988291747|223812.94370563992|225048.81935124274|224472.83988291747|224472.83988291747|-4.173298033472219|-4.173298033472219|-4.173298033472219|-4.173298033472219|-4.173298033472219|-4.173298033472219|0.0|0.0|0.0|224468.666584884
2020-08-14|224594.15701187306|224014.15136951045|225214.4503499702|224594.15701187306|224594.15701187306|3.619439280917321|3.619439280917321|3.619439280917321|3.619439280917321|3.619439280917321|3.619439280917321|0.0|0.0|0.0|224597.77645115397
2020-08-15|224715.47414082865|224091.71462135785|225328.77162992707|224715.47414082865|224715.47414082865|6.689646659251762|6.689646659251762|6.689646659251762|6.689646659251762|6.689646659251762|6.689646659251762|0.0|0.0|0.0|224722.1637874879
2020-08-16|224836.7912697842|224275.87488065608|225437.82181851848|224836.7912697842|224836.7912697842|5.142173594999232|5.142173594999232|5.142173594999232|5.142173594999232|5.142173594999232|5.142173594999232|0.0|0.0|0.0|224841.9334433792
2020-08-17|224958.1083987398|224344.04735200747|225548.35778307723|224958.1083987398|224958.1083987398|-4.329330635835914|-4.329330635835914|-4.329330635835914|-4.329330635835914|-4.329330635835914|-4.329330635835914|0.0|0.0|0.0|224953.77906810396
2020-08-18|225079.4255276954|224519.36505864342|225649.07013713435|225079.4255276954|225079.4255276954|-10.912988831788205|-10.912988831788205|-10.912988831788205|-10.912988831788205|-10.912988831788205|-10.912988831788205|0.0|0.0|0.0|225068.5125388636
2020-08-19|225182.5386047609|224586.34341322677|225764.0873661478|225182.5386047609|225182.5386047609|3.9643579659309043|3.9643579659309043|3.9643579659309043|3.9643579659309043|3.9643579659309043|3.9643579659309043|0.0|0.0|0.0|225186.5029627268
2020-08-20|225285.6516818264|224640.12033299962|225916.4150334094|225285.6516818264|225285.6516818264|-4.173298033471847|-4.173298033471847|-4.173298033471847|-4.173298033471847|-4.173298033471847|-4.173298033471847|0.0|0.0|0.0|225281.4783837929
2020-08-21|225388.7647588919|224759.13391323894|225984.39640160045|225388.7647588919|225388.7647588919|3.619439280937936|3.619439280937936|3.619439280937936|3.619439280937936|3.619439280937936|3.619439280937936|0.0|0.0|0.0|225392.38419817283
