ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|weekly|weekly_lower|weekly_upper|yearly|yearly_lower|yearly_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2010-09-30|80.72139547677324|78.76498018346116|82.18767997077637|80.72139547677324|80.72139547677324|-0.28128283591996656|-0.28128283591996656|-0.28128283591996656|-0.010512393059576476|-0.010512393059576476|-0.010512393059576476|-0.27077044286039004|-0.27077044286039004|-0.27077044286039004|0.0|0.0|0.0|80.44011264085327
2010-10-01|80.69617945951966|78.74083895655681|82.129304417708|80.69617945951966|80.69617945951966|-0.27344856876548684|-0.27344856876548684|-0.27344856876548684|0.008731578629706764|0.008731578629706764|0.008731578629706764|-0.28218014739519354|-0.28218014739519354|-0.28218014739519354|0.0|0.0|0.0|80.42273089075417
2010-10-02|80.67096344226607|78.66556520670372|81.88313373155266|80.67096344226607|80.67096344226607|-0.29182025001256495|-0.29182025001256495|-0.29182025001256495|0.003800143994682105|0.003800143994682105|0.003800143994682105|-0.295620394007247|-0.295620394007247|-0.295620394007247|0.0|0.0|0.0|80.37914319225351
2010-10-03|80.64574742501247|78.6425518649569|82.05459536294178|80.64574742501247|80.64574742501247|-0.3161705329597317|-0.3161705329597317|-0.3161705329597317|-0.00506371643497445|-0.00506371643497445|-0.00506371643497445|-0.3111068165247573|-0.3111068165247573|-0.3111068165247573|0.0|0.0|0.0|80.32957689205274
2010-10-04|80.62053140775889|78.61221570181831|81.85438026654433|80.62053140775889|80.62053140775889|-0.3331480760718416|-0.3331480760718416|-0.3331480760718416|-0.0045441661346043|-0.0045441661346043|-0.0045441661346043|-0.3286039099372372|-0.3286039099372372|-0.3286039099372372|0.0|0.0|0.0|80.28738333168705
2010-10-05|80.59531539050529|78.49427098029858|82.07729091122371|80.59531539050529|80.59531539050529|-0.3475847781397378|-0.3475847781397378|-0.3475847781397378|0.0004369352249500228|0.0004369352249500228|0.0004369352249500228|-0.34802171336468785|-0.34802171336468785|-0.34802171336468785|0.0|0.0|0.0|80.24773061236556
2010-10-06|80.5700993732517|78.63754424793417|81.93026963023549|80.5700993732517|80.5700993732517|-0.3620620054526363|-0.3620620054526363|-0.3620620054526363|0.007151617779873423|0.007151617779873423|0.007151617779873423|-0.3692136232325097|-0.3692136232325097|-0.3692136232325097|0.0|0.0|0.0|80.20803736779905
2010-10-07|80.54488335599811|78.54786035516805|81.67791913724139|80.54488335599811|80.54488335599811|-0.4024878475283129|-0.4024878475283129|-0.4024878475283129|-0.010512393059579418|-0.010512393059579418|-0.010512393059579418|-0.3919754544687335|-0.3919754544687335|-0.3919754544687335|0.0|0.0|0.0|80.1423955084698
2010-10-08|80.51966733874453|78.38193513775923|81.75103554231052|80.51966733874453|80.51966733874453|-0.4073142621402362|-0.4073142621402362|-0.4073142621402362|0.008731578629687233|0.008731578629687233|0.008731578629687233|-0.4160458407699235|-0.4160458407699235|-0.4160458407699235|0.0|0.0|0.0|80.1123530766043
2010-10-09|80.49445132149093|78.40506039719914|81.70891884268859|80.49445132149093|80.49445132149093|-0.43730789060505637|-0.43730789060505637|-0.43730789060505637|0.003800143994664242|0.003800143994664242|0.003800143994664242|-0.44110803459972053|-0.44110803459972053|-0.44110803459972053|0.0|0.0|0.0|80.05714343088587
2010-10-10|80.46923530423733|78.28575168748873|81.74486918367839|80.46923530423733|80.46923530423733|-0.47185685072124917|-0.47185685072124917|-0.47185685072124917|-0.005063716434992191|-0.005063716434992191|-0.005063716434992191|-0.466793134286257|-0.466793134286257|-0.466793134286257|0.0|0.0|0.0|79.99737845351608
2010-10-11|80.44401928698375|78.298871576158|81.60540747546537|80.44401928698375|80.44401928698375|-0.4972288963114875|-0.4972288963114875|-0.4972288963114875|-0.004544166134607598|-0.004544166134607598|-0.004544166134607598|-0.49268473017687986|-0.49268473017687986|-0.49268473017687986|0.0|0.0|0.0|79.94679039067226
2010-10-12|80.41880326973016|78.24925142513717|81.54365955232129|80.41880326973016|80.41880326973016|-0.5178879899551347|-0.5178879899551347|-0.5178879899551347|0.00043693522497759905|0.00043693522497759905|0.00043693522497759905|-0.5183249251801124|-0.5183249251801124|-0.5183249251801124|0.0|0.0|0.0|79.90091527977503
2010-10-13|80.39358725247656|78.30124810977895|81.54356112256058|80.39358725247656|80.39358725247656|-0.5360700303568835|-0.5360700303568835|-0.5360700303568835|0.007151617779869227|0.007151617779869227|0.007151617779869227|-0.5432216481367528|-0.5432216481367528|-0.5432216481367528|0.0|0.0|0.0|79.85751722211968
2010-10-14|80.36837123522297|78.04745329283163|81.53241643642784|80.36837123522297|80.36837123522297|-0.5773695353619512|-0.5773695353619512|-0.5773695353619512|-0.010512393059585094|-0.010512393059585094|-0.010512393059585094|-0.5668571423023662|-0.5668571423023662|-0.5668571423023662|0.0|0.0|0.0|79.79100169986101
2010-10-15|80.34315521796938|78.07184054624507|81.38996731858008|80.34315521796938|80.34315521796938|-0.5799658981746041|-0.5799658981746041|-0.5799658981746041|0.008731578629690269|0.008731578629690269|0.008731578629690269|-0.5886974768042942|-0.5886974768042942|-0.5886974768042942|0.0|0.0|0.0|79.76318931979478
2010-10-16|80.31793920071578|78.02802193286965|81.37841925036587|80.31793920071578|80.31793920071578|-0.6044027532456835|-0.6044027532456835|-0.6044027532456835|0.0038001439946668213|0.0038001439946668213|0.0038001439946668213|-0.6082028972403504|-0.6082028972403504|-0.6082028972403504|0.0|0.0|0.0|79.7135364474701
2010-10-17|80.2927231834622|77.88299050675501|81.28099749386477|80.2927231834622|80.2927231834622|-0.6299025199940101|-0.6299025199940101|-0.6299025199940101|-0.005063716435009934|-0.005063716435009934|-0.005063716435009934|-0.6248388035590003|-0.6248388035590003|-0.6248388035590003|0.0|0.0|0.0|79.6628206634682
2010-10-18|80.26750716620862|77.93721525080743|81.17137123736822|80.26750716620862|80.26750716620862|-0.6426312860056056|-0.6426312860056056|-0.6426312860056056|-0.004544166134631091|-0.004544166134631091|-0.004544166134631091|-0.6380871198709746|-0.6380871198709746|-0.6380871198709746|0.0|0.0|0.0|79.624875880203
2010-10-19|80.24229114895502|77.94540972984697|81.3597346170494|80.24229114895502|80.24229114895502|-0.6470208674296506|-0.6470208674296506|-0.6470208674296506|0.0004369352249329698|0.0004369352249329698|0.0004369352249329698|-0.6474578026545834|-0.6474578026545834|-0.6474578026545834|0.0|0.0|0.0|79.59527028152537
2010-10-20|80.21707513170142|77.87566519234677|81.12102542227719|80.21707513170142|80.21707513170142|-0.6453486037980434|-0.6453486037980434|-0.6453486037980434|0.007151617779871553|0.007151617779871553|0.007151617779871553|-0.6525002215779149|-0.6525002215779149|-0.6525002215779149|0.0|0.0|0.0|79.57172652790338
2010-10-21|80.19185911444784|77.9505323261189|81.12186025804843|80.19185911444784|80.19185911444784|-0.6633265344284595|-0.6633265344284595|-0.6633265344284595|-0.010512393059577848|-0.010512393059577848|-0.010512393059577848|-0.6528141413688817|-0.6528141413688817|-0.6528141413688817|0.0|0.0|0.0|79.52853258001937
2010-10-22|80.16664309719425|77.93923158961135|81.2464796654106|80.16664309719425|80.16664309719425|-0.639328455520725|-0.639328455520725|-0.639328455520725|0.008731578629693301|0.008731578629693301|0.008731578629693301|-0.6480600341504184|-0.6480600341504184|-0.6480600341504184|0.0|0.0|0.0|79.52731464167353
2010-10-23|80.14142707994066|77.86842485104978|81.19681630462385|80.14142707994066|80.14142707994066|-0.6341683155892764|-0.6341683155892764|-0.6341683155892764|0.0038001439946693987|0.0038001439946693987|0.0038001439946693987|-0.6379684595839459|-0.6379684595839459|-0.6379684595839459|0.0|0.0|0.0|79.50725876435138
2010-10-24|80.11621106268706|77.81725253496461|81.20083697770679|80.11621106268706|80.11621106268706|-0.6274119814375902|-0.6274119814375902|-0.6274119814375902|-0.005063716435027674|-0.005063716435027674|-0.005063716435027674|-0.6223482650025626|-0.6223482650025626|-0.6223482650025626|0.0|0.0|0.0|79.48879908124947
2010-10-25|80.09099504543346|77.88410934492022|81.18758381156516|80.09099504543346|80.09099504543346|-0.6056375453862096|-0.6056375453862096|-0.6056375453862096|-0.004544166134594902|-0.004544166134594902|-0.004544166134594902|-0.6010933792516149|-0.6010933792516149|-0.6010933792516149|0.0|0.0|0.0|79.48535750004724
2010-10-26|80.06577902817988|77.89947738721557|81.20175268074613|80.06577902817988|80.06577902817988|-0.5737510665628501|-0.5737510665628501|-0.5737510665628501|0.000436935224960544|0.000436935224960544|0.000436935224960544|-0.5741880017878106|-0.5741880017878106|-0.5741880017878106|0.0|0.0|0.0|79.49202796161703
2010-10-27|80.04056301092629|77.78538492525689|81.1490016020833|80.04056301092629|80.04056301092629|-0.5345584043593541|-0.5345584043593541|-0.5345584043593541|0.007151617779867356|0.007151617779867356|0.007151617779867356|-0.5417100221392214|-0.5417100221392214|-0.5417100221392214|0.0|0.0|0.0|79.50600460656693
2010-10-28|80.0153469936727|77.92939550365551|81.21319481478847|80.0153469936727|80.0153469936727|-0.5143449364117109|-0.5143449364117109|-0.5143449364117109|-0.010512393059583524|-0.010512393059583524|-0.010512393059583524|-0.5038325433521275|-0.5038325433521275|-0.5038325433521275|0.0|0.0|0.0|79.50100205726098
2010-10-29|79.99013097641911|77.90143259391448|81.1648380093796|79.99013097641911|79.99013097641911|-0.4520918470199669|-0.4520918470199669|-0.4520918470199669|0.008731578629719003|0.008731578629719003|0.008731578629719003|-0.4608234256496859|-0.4608234256496859|-0.4608234256496859|0.0|0.0|0.0|79.53803912939914
2010-10-30|79.96491495916551|77.89280790568051|81.25812830792505|79.96491495916551|79.96491495916551|-0.4092426681881111|-0.4092426681881111|-0.4092426681881111|0.0038001439946872876|0.0038001439946872876|0.0038001439946872876|-0.41304281218279826|-0.41304281218279826|-0.41304281218279826|0.0|0.0|0.0|79.5556722909774
2010-10-31|79.93969894191191|77.90526251802041|81.3174923337468|79.93969894191191|79.93969894191191|-0.36600236276928433|-0.36600236276928433|-0.36600236276928433|-0.005063716434980981|-0.005063716434980981|-0.005063716434980981|-0.36093864633430334|-0.36093864633430334|-0.36093864633430334|0.0|0.0|0.0|79.57369657914263
2010-11-01|79.91448292465834|77.95057309353804|81.23788126768727|79.91448292465834|79.91448292465834|-0.3095844044902047|-0.3095844044902047|-0.3095844044902047|-0.004544166134618394|-0.004544166134618394|-0.004544166134618394|-0.30504023835558636|-0.30504023835558636|-0.30504023835558636|0.0|0.0|0.0|79.60489852016813
2010-11-02|79.88926690740475|77.9143306886706|81.30537850266056|79.88926690740475|79.88926690740475|-0.24551305169699608|-0.24551305169699608|-0.24551305169699608|0.0004369352249587193|0.0004369352249587193|0.0004369352249587193|-0.24594998692195477|-0.24594998692195477|-0.24594998692195477|0.0|0.0|0.0|79.64375385570774
2010-11-03|79.86405089015115|78.0229946012764|81.40499708504939|79.86405089015115|79.86405089015115|-0.17718178947518176|-0.17718178947518176|-0.17718178947518176|0.007151617779863161|0.007151617779863161|0.007151617779863161|-0.1843334072550449|-0.1843334072550449|-0.1843334072550449|0.0|0.0|0.0|79.68686910067596
2010-11-04|79.83883487289756|78.1077571110041|81.26002975999099|79.83883487289756|79.83883487289756|-0.13142005360175285|-0.13142005360175285|-0.13142005360175285|-0.010512393059584105|-0.010512393059584105|-0.010512393059584105|-0.12090766054216873|-0.12090766054216873|-0.12090766054216873|0.0|0.0|0.0|79.7074148192958
2010-11-05|79.81361885564397|78.08985467658229|81.40970721135811|79.81361885564397|79.81361885564397|-0.04769723971090233|-0.04769723971090233|-0.04769723971090233|0.008731578629676806|0.008731578629676806|0.008731578629676806|-0.05642881834057914|-0.05642881834057914|-0.05642881834057914|0.0|0.0|0.0|79.76592161593307
2010-11-06|79.78840283839038|78.06697518244654|81.51321081575763|79.78840283839038|79.78840283839038|0.012122014589844422|0.012122014589844422|0.012122014589844422|0.003800143994654115|0.003800143994654115|0.003800143994654115|0.00832187059519031|0.00832187059519031|0.00832187059519031|0.0|0.0|0.0|79.80052485298023
2010-11-07|79.76318682113678|78.2099444446033|81.57960337403459|79.76318682113678|79.76318682113678|0.0674886995832443|0.0674886995832443|0.0674886995832443|-0.005063716435017797|-0.005063716435017797|-0.005063716435017797|0.0725524160182621|0.0725524160182621|0.0725524160182621|0.0|0.0|0.0|79.83067552072004
2010-11-08|79.7379708038832|78.19600152662012|81.52015477374178|79.7379708038832|79.7379708038832|0.13093074258438972|0.13093074258438972|0.13093074258438972|-0.004544166134641885|-0.004544166134641885|-0.004544166134641885|0.13547490871903164|0.13547490871903164|0.13547490871903164|0.0|0.0|0.0|79.86890154646758
2010-11-09|79.7127547866296|78.32123880762603|81.58263050235205|79.7127547866296|79.7127547866296|0.19675733630110676|0.19675733630110676|0.19675733630110676|0.0004369352249568953|0.0004369352249568953|0.0004369352249568953|0.19632040107614984|0.19632040107614984|0.19632040107614984|0.0|0.0|0.0|79.9095121229307
2010-11-10|79.687538769376|78.2477823553745|81.60193575381157|79.687538769376|79.687538769376|0.26150512950588667|0.26150512950588667|0.26150512950588667|0.007151617779878975|0.007151617779878975|0.007151617779878975|0.2543535117260077|0.2543535117260077|0.2543535117260077|0.0|0.0|0.0|79.9490438988819
2010-11-11|79.66232275212242|78.19500589845022|81.57570568794853|79.66232275212242|79.66232275212242|0.2983740305095813|0.2983740305095813|0.2983740305095813|-0.010512393059581952|-0.010512393059581952|-0.010512393059581952|0.30888642356916324|0.30888642356916324|0.30888642356916324|0.0|0.0|0.0|79.960696782632
2010-11-12|79.63710673486884|78.38914518538792|81.80589391882211|79.63710673486884|79.63710673486884|0.3680235343151232|0.3680235343151232|0.3680235343151232|0.008731578629702507|0.008731578629702507|0.008731578629702507|0.35929195568542066|0.35929195568542066|0.35929195568542066|0.0|0.0|0.0|80.00513026918397
2010-11-13|79.61189071761524|78.24863102158814|81.58325727916927|79.61189071761524|79.61189071761524|0.40881555309517803|0.40881555309517803|0.40881555309517803|0.0038001439946566944|0.0038001439946566944|0.0038001439946566944|0.4050154091005214|0.4050154091005214|0.4050154091005214|0.0|0.0|0.0|80.02070627071042
2010-11-14|79.58667470036164|78.40614975023526|81.71499131865289|79.58667470036164|79.58667470036164|0.4405211968929254|0.4405211968929254|0.4405211968929254|-0.005063716434993783|-0.005063716434993783|-0.005063716434993783|0.44558491332791916|0.44558491332791916|0.44558491332791916|0.0|0.0|0.0|80.02719589725457
2010-11-15|79.56145868310806|78.26276817652708|81.7256555304383|79.56145868310806|79.56145868310806|0.4760758684193657|0.4760758684193657|0.4760758684193657|-0.004544166134645184|-0.004544166134645184|-0.004544166134645184|0.4806200345540109|0.4806200345540109|0.4806200345540109|0.0|0.0|0.0|80.03753455152743
2010-11-16|79.53624266585447|78.41401131620427|81.7497992282477|79.53624266585447|79.53624266585447|0.5102753816707378|0.5102753816707378|0.5102753816707378|0.00043693522494166637|0.00043693522494166637|0.00043693522494166637|0.509838446445796|0.509838446445796|0.509838446445796|0.0|0.0|0.0|80.04651804752521
2010-11-17|79.51102664860088|78.37379412255054|81.76745182798649|79.51102664860088|79.51102664860088|0.5402121276214776|0.5402121276214776|0.5402121276214776|0.007151617779861289|0.007151617779861289|0.007151617779861289|0.5330605098416162|0.5330605098416162|0.5330605098416162|0.0|0.0|0.0|80.05123877622235
2010-11-18|79.48581063134729|78.35249129856003|81.72189453866757|79.4858106313473|79.4858106313473|0.5396992638509597|0.5396992638509597|0.5396992638509597|-0.0105123930595798|-0.0105123930595798|-0.0105123930595798|0.5502116569105394|0.5502116569105394|0.5502116569105394|0.0|0.0|0.0|80.02550989519825
2010-11-19|79.4605946140937|78.39650667073971|81.67350121100635|79.4605946140937|79.4605946140937|0.5700541061253598|0.5700541061253598|0.5700541061253598|0.008731578629728209|0.008731578629728209|0.008731578629728209|0.5613225274956315|0.5613225274956315|0.5613225274956315|0.0|0.0|0.0|80.03064872021905
2010-11-20|79.4353785968401|78.45543798920035|81.65284866030821|79.4353785968401|79.4353785968401|0.5703270029515509|0.5703270029515509|0.5703270029515509|0.0038001439946592722|0.0038001439946592722|0.0038001439946592722|0.5665268589568917|0.5665268589568917|0.5665268589568917|0.0|0.0|0.0|80.00570559979165
2010-11-21|79.41016257958651|78.32599873582261|81.58762545023092|79.41016257958651|79.41016257958651|0.5609934681065044|0.5609934681065044|0.5609934681065044|-0.005063716434988844|-0.005063716434988844|-0.005063716434988844|0.5660571845414932|0.5660571845414932|0.5660571845414932|0.0|0.0|0.0|79.97115604769301
2010-11-22|79.38494656233293|78.43057566688526|81.61543713142065|79.38494656233293|79.38494656233293|0.5556942816047907|0.5556942816047907|0.5556942816047907|-0.004544166134629189|-0.004544166134629189|-0.004544166134629189|0.5602384477394199|0.5602384477394199|0.5602384477394199|0.0|0.0|0.0|79.94064084393771
2010-11-23|79.35973054507933|78.29341428114975|81.62080310913942|79.35973054507934|79.35973054507934|0.5499166251085568|0.5499166251085568|0.5499166251085568|0.0004369352249692412|0.0004369352249692412|0.0004369352249692412|0.5494796898835874|0.5494796898835874|0.5494796898835874|0.0|0.0|0.0|79.90964717018788
2010-11-24|79.33451452782573|78.22912768977245|81.47932427637579|79.33451452782573|79.33451452782573|0.5414156319205047|0.5414156319205047|0.5414156319205047|0.007151617779890592|0.007151617779890592|0.007151617779890592|0.5342640141406142|0.5342640141406142|0.5342640141406142|0.0|0.0|0.0|79.87593015974623
2010-11-25|79.30929851057213|78.12226956371308|81.44079960810147|79.30929851057213|79.30929851057213|0.504624676749643|0.504624676749643|0.504624676749643|-0.010512393059582742|-0.010512393059582742|-0.010512393059582742|0.5151370698092256|0.5151370698092256|0.5151370698092256|0.0|0.0|0.0|79.81392318732178
2010-11-26|79.28408249331855|78.07710757655984|81.4541724911163|79.28408249331855|79.28408249331855|0.5014259140849655|0.5014259140849655|0.5014259140849655|0.008731578629686012|0.008731578629686012|0.008731578629686012|0.4926943354552795|0.4926943354552795|0.4926943354552795|0.0|0.0|0.0|79.78550840740351
2010-11-27|79.25886647606497|77.95106381124256|81.47334145792215|79.25886647606497|79.25886647606497|0.47136765095235866|0.47136765095235866|0.47136765095235866|0.003800143994677163|0.003800143994677163|0.003800143994677163|0.4675675069576815|0.4675675069576815|0.4675675069576815|0.0|0.0|0.0|79.73023412701733
2010-11-28|79.23365045881137|77.87403363615623|81.28177244641475|79.23365045881138|79.23365045881138|0.4353465998792836|0.4353465998792836|0.4353465998792836|-0.005063716435006586|-0.005063716435006586|-0.005063716435006586|0.4404103163142903|0.4404103163142903|0.4404103163142903|0.0|0.0|0.0|79.66899705869065
2010-11-29|79.20843444155778|77.85630608602175|81.22511390070217|79.20843444155778|79.20843444155778|0.4073399524171167|0.4073399524171167|0.4073399524171167|-0.004544166134613192|-0.004544166134613192|-0.004544166134613192|0.4118841185517299|0.4118841185517299|0.4118841185517299|0.0|0.0|0.0|79.6157743939749
2010-11-30|79.18321842430419|77.99721058664232|81.36733166577866|79.18321842430419|79.18321842430419|0.38308052224734196|0.38308052224734196|0.38308052224734196|0.00043693522499681605|0.00043693522499681605|0.00043693522499681605|0.3826435870223452|0.3826435870223452|0.3826435870223452|0.0|0.0|0.0|79.56629894655153
2010-12-01|79.1580024070506|77.79804734542785|81.26575679048838|79.1580024070506|79.1580024070506|0.36047446946412476|0.36047446946412476|0.36047446946412476|0.0071516177798929175|0.0071516177798929175|0.0071516177798929175|0.3533228516842318|0.3533228516842318|0.3533228516842318|0.0|0.0|0.0|79.51847687651473
2010-12-02|79.13278638979702|77.69496678271965|81.10747829669455|79.13278638979702|79.13278638979702|0.3140100077734978|0.3140100077734978|0.3140100077734978|-0.010512393059583323|-0.010512393059583323|-0.010512393059583323|0.3245224008330812|0.3245224008330812|0.3245224008330812|0.0|0.0|0.0|79.44679639757052
2010-12-03|79.10757037254342|77.70065580903727|81.00763685513645|79.10757037254342|79.10757037254342|0.3055286232124248|0.3055286232124248|0.3055286232124248|0.008731578629711712|0.008731578629711712|0.008731578629711712|0.29679704458271305|0.29679704458271305|0.29679704458271305|0.0|0.0|0.0|79.41309899575585
2010-12-04|79.08235435528982|77.67394583985106|80.97656585667414|79.08235435528982|79.08235435528982|0.2744453527714079|0.2744453527714079|0.2744453527714079|0.003800143994643988|0.003800143994643988|0.003800143994643988|0.27064520877676385|0.27064520877676385|0.27064520877676385|0.0|0.0|0.0|79.35679970806123
2010-12-05|79.05713833803622|77.60261751000205|80.98156726082182|79.05713833803622|79.05713833803622|0.24143607535534523|0.24143607535534523|0.24143607535534523|-0.005063716435024327|-0.005063716435024327|-0.005063716435024327|0.24649979179036952|0.24649979179036952|0.24649979179036952|0.0|0.0|0.0|79.29857441339156
2010-12-06|79.03192232078264|77.65406135119333|80.77551078074106|79.03192232078264|79.03192232078264|0.22017660867403654|0.22017660867403654|0.22017660867403654|-0.004544166134636684|-0.004544166134636684|-0.004544166134636684|0.22472077480867328|0.22472077480867328|0.22472077480867328|0.0|0.0|0.0|79.25209892945668
2010-12-07|79.00670630352906|77.52034474534125|80.83283279716152|79.00670630352906|79.00670630352906|0.206026665031912|0.206026665031912|0.206026665031912|0.0004369352249521869|0.0004369352249521869|0.0004369352249521869|0.20558972980695986|0.20558972980695986|0.20558972980695986|0.0|0.0|0.0|79.21273296856097
2010-12-08|78.98149028627546|77.63799010068634|80.81695487056207|78.98149028627546|78.98149028627546|0.1964579376216041|0.1964579376216041|0.1964579376216041|0.00715161777988872|0.00715161777988872|0.00715161777988872|0.1893063198417154|0.1893063198417154|0.1893063198417154|0.0|0.0|0.0|79.17794822389706
2010-12-09|78.95627426902188|77.40828887351515|80.77596637020942|78.95627426902188|78.95627426902188|0.16547444167796238|0.16547444167796238|0.16547444167796238|-0.010512393059581172|-0.010512393059581172|-0.010512393059581172|0.17598683473754356|0.17598683473754356|0.17598683473754356|0.0|0.0|0.0|79.12174871069983
2010-12-10|78.93105825176828|77.43745801225299|80.70038239424214|78.93105825176828|78.93105825176828|0.1743963318288244|0.1743963318288244|0.1743963318288244|0.008731578629714748|0.008731578629714748|0.008731578629714748|0.1656647531991097|0.1656647531991097|0.1656647531991097|0.0|0.0|0.0|79.10545458359711
2010-12-11|78.90584223451468|77.20922963472177|80.56859806176604|78.90584223451468|78.90584223451468|0.16209341517421047|0.16209341517421047|0.16209341517421047|0.003800143994697629|0.003800143994697629|0.003800143994697629|0.15829327117951283|0.15829327117951283|0.15829327117951283|0.0|0.0|0.0|79.06793564968889
2010-12-12|78.8806262172611|77.37447164181515|80.68919522558592|78.8806262172611|78.8806262172611|0.1486859709250898|0.1486859709250898|0.1486859709250898|-0.005063716434977633|-0.005063716434977633|-0.005063716434977633|0.15374968736006744|0.15374968736006744|0.15374968736006744|0.0|0.0|0.0|79.02931218818618
2010-12-13|78.85541020000751|77.45053480571968|80.70275727567875|78.85541020000751|78.85541020000751|0.147297324989644|0.147297324989644|0.147297324989644|-0.004544166134600496|-0.004544166134600496|-0.004544166134600496|0.1518414911242445|0.1518414911242445|0.1518414911242445|0.0|0.0|0.0|79.00270752499715
2010-12-14|78.83019418275391|77.3638071763715|80.6483510966072|78.83019418275391|78.83019418275391|0.15275089286096422|0.15275089286096422|0.15275089286096422|0.00043693522497976177|0.00043693522497976177|0.00043693522497976177|0.15231395763598446|0.15231395763598446|0.15231395763598446|0.0|0.0|0.0|78.98294507561488
2010-12-15|78.80497816550032|77.45953158782909|80.52465979002149|78.80497816550032|78.80497816550032|0.16201063738840535|0.16201063738840535|0.16201063738840535|0.007151617779884525|0.007151617779884525|0.007151617779884525|0.15485901960852086|0.15485901960852086|0.15485901960852086|0.0|0.0|0.0|78.96698880288872
2010-12-16|78.77976214824673|77.27975580839214|80.50053019641506|78.77976214824673|78.77976214824673|0.14861276389647843|0.14861276389647843|0.14861276389647843|-0.010512393059579019|-0.010512393059579019|-0.010512393059579019|0.15912515695605747|0.15912515695605747|0.15912515695605747|0.0|0.0|0.0|78.92837491214321
2010-12-17|78.75454613099315|77.26224791816648|80.61168103512908|78.75454613099313|78.75454613099313|0.17345960309902664|0.17345960309902664|0.17345960309902664|0.00873157862971778|0.00873157862971778|0.00873157862971778|0.16472802446930884|0.16472802446930884|0.16472802446930884|0.0|0.0|0.0|78.92800573409218
2010-12-18|78.72933011373955|77.25502048746773|80.5541022122078|78.72933011373955|78.72933011373955|0.17506166841292647|0.17506166841292647|0.17506166841292647|0.0038001439946797663|0.0038001439946797663|0.0038001439946797663|0.1712615244182467|0.1712615244182467|0.1712615244182467|0.0|0.0|0.0|78.90439178215247
2010-12-19|78.70411409648595|77.0884168184861|80.58619678850351|78.70411409648595|78.70411409648595|0.17324530941817068|0.17324530941817068|0.17324530941817068|-0.005063716434995373|-0.005063716434995373|-0.005063716434995373|0.17830902585316608|0.17830902585316608|0.17830902585316608|0.0|0.0|0.0|78.87735940590412
2010-12-20|78.67889807923237|77.302403386137|80.5228749265401|78.67889807923237|78.67889807923237|0.1809102692406121|0.1809102692406121|0.1809102692406121|-0.004544166134623988|-0.004544166134623988|-0.004544166134623988|0.18545443537523607|0.18545443537523607|0.18545443537523607|0.0|0.0|0.0|78.85980834847298
2010-12-21|78.65368206197877|77.17993976226468|80.54037366362527|78.65368206197877|78.65368206197877|0.19272977033435262|0.19272977033435262|0.19272977033435262|0.00043693522496453154|0.00043693522496453154|0.00043693522496453154|0.1922928351093881|0.1922928351093881|0.1922928351093881|0.0|0.0|0.0|78.84641183231312
2010-12-22|78.62846604472519|77.2591550693512|80.4887787722581|78.62846604472517|78.62846604472517|0.20559203990673688|0.20559203990673688|0.20559203990673688|0.007151617779880329|0.007151617779880329|0.007151617779880329|0.19844042212685659|0.19844042212685659|0.19844042212685659|0.0|0.0|0.0|78.83405808463192
2010-12-23|78.6032500274716|77.04239884721139|80.38901580196139|78.6032500274716|78.6032500274716|0.19303111596169056|0.19303111596169056|0.19303111596169056|-0.010512393059584693|-0.010512393059584693|-0.010512393059584693|0.20354350902127524|0.20354350902127524|0.20354350902127524|0.0|0.0|0.0|78.79628114343329
2010-12-24|78.578034010218|77.19637480987188|80.463324864562|78.578034010218|78.578034010218|0.21601795557394488|0.21601795557394488|0.21601795557394488|0.00873157862969825|0.00873157862969825|0.00873157862969825|0.20728637694424665|0.20728637694424665|0.20728637694424665|0.0|0.0|0.0|78.79405196579195
2010-12-25|78.5528179929644|77.08077623421016|80.34682187438045|78.5528179929644|78.5528179929644|0.2131979531771658|0.2131979531771658|0.2131979531771658|0.0038001439946465936|0.0038001439946465936|0.0038001439946465936|0.2093978091825192|0.2093978091825192|0.2093978091825192|0.0|0.0|0.0|78.76601594614158
2010-12-26|78.52760197571082|76.95873563213787|80.47637276133698|78.52760197571082|78.52760197571082|0.2045924577750276|0.2045924577750276|0.2045924577750276|-0.005063716435013115|-0.005063716435013115|-0.005063716435013115|0.20965617421004074|0.20965617421004074|0.20965617421004074|0.0|0.0|0.0|78.73219443348584
2010-12-27|78.50238595845724|77.02222964565738|80.48050449287757|78.50238595845724|78.50238595845724|0.20334880472784267|0.20334880472784267|0.20334880472784267|-0.004544166134607992|-0.004544166134607992|-0.004544166134607992|0.20789297086245068|0.20789297086245068|0.20789297086245068|0.0|0.0|0.0|78.70573476318508
2010-12-28|78.47716994120364|76.91606127532434|80.46243624760483|78.47716994120364|78.47716994120364|0.20443172880829244|0.20443172880829244|0.20443172880829244|0.00043693522494930187|0.00043693522494930187|0.00043693522494930187|0.20399479358334316|0.20399479358334316|0.20399479358334316|0.0|0.0|0.0|78.68160167001193
2010-12-29|78.45195392395004|76.96463860509992|80.35008220423718|78.45195392395004|78.45195392395004|0.2050553390456129|0.2050553390456129|0.2050553390456129|0.007151617779882655|0.007151617779882655|0.007151617779882655|0.19790372126573022|0.19790372126573022|0.19790372126573022|0.0|0.0|0.0|78.65700926299566
