ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|weekly|weekly_lower|weekly_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2020-07-29|-0.04534572229844536|-0.045832912208359056|-0.0447838182823776|-0.04534572229844536|-0.04534572229844536|9.126486065321124e-06|9.126486065321124e-06|9.126486065321124e-06|9.126486065321124e-06|9.126486065321124e-06|9.126486065321124e-06|0.0|0.0|0.0|-0.04533659581238004
2020-07-30|-0.04543347877802457|-0.04592432089325334|-0.04494725756802003|-0.04543347877802457|-0.04543347877802457|9.092610292752185e-06|9.092610292752185e-06|9.092610292752185e-06|9.092610292752185e-06|9.092610292752185e-06|9.092610292752185e-06|0.0|0.0|0.0|-0.04542438616773182
2020-07-31|-0.04552123525760377|-0.04599709452068642|-0.04500987878251086|-0.04552123525760377|-0.04552123525760377|-8.837677472114566e-06|-8.837677472114566e-06|-8.837677472114566e-06|-8.837677472114566e-06|-8.837677472114566e-06|-8.837677472114566e-06|0.0|0.0|0.0|-0.04553007293507589
2020-08-01|-0.045608991737182976|-0.046140477077508714|-0.04510725711972456|-0.04560899173718297|-0.04560899173718297|-6.992360550163766e-06|-6.992360550163766e-06|-6.992360550163766e-06|-6.992360550163766e-06|-6.992360550163766e-06|-6.992360550163766e-06|0.0|0.0|0.0|-0.04561598409773314
2020-08-02|-0.04569674821676219|-0.046248922602221014|-0.04518082432105127|-0.04569674821676219|-0.04569674821676219|-5.303338553459874e-06|-5.303338553459874e-06|-5.303338553459874e-06|-5.303338553459874e-06|-5.303338553459874e-06|-5.303338553459874e-06|0.0|0.0|0.0|-0.04570205155531565
2020-08-03|-0.04578450469634139|-0.04632108346600394|-0.04527409524587289|-0.04578450469634139|-0.04578450469634139|-1.2306793120686796e-06|-1.2306793120686796e-06|-1.2306793120686796e-06|-1.2306793120686796e-06|-1.2306793120686796e-06|-1.2306793120686796e-06|0.0|0.0|0.0|-0.04578573537565346
2020-08-04|-0.04587226119605015|-0.0463952253850402|-0.04534115710026708|-0.04587226119605015|-0.04587226119605015|4.144959529672735e-06|4.144959529672735e-06|4.144959529672735e-06|4.144959529672735e-06|4.144959529672735e-06|4.144959529672735e-06|0.0|0.0|0.0|-0.04586811623652048
2020-08-05|-0.045960017695758915|-0.046476842004188695|-0.045463487138033325|-0.045960017695758915|-0.045960017695758915|9.126486065334233e-06|9.126486065334233e-06|9.126486065334233e-06|9.126486065334233e-06|9.126486065334233e-06|9.126486065334233e-06|0.0|0.0|0.0|-0.04595089120969358
2020-08-06|-0.04604777419546767|-0.04657167595470188|-0.045560316474333694|-0.04604777419546767|-0.04604777419546767|9.092610292745013e-06|9.092610292745013e-06|9.092610292745013e-06|9.092610292745013e-06|9.092610292745013e-06|9.092610292745013e-06|0.0|0.0|0.0|-0.04603868158517493
2020-08-07|-0.04613553069517643|-0.04666818323029103|-0.04564488991024238|-0.04613553069517644|-0.04613553069517644|-8.837677472121559e-06|-8.837677472121559e-06|-8.837677472121559e-06|-8.837677472121559e-06|-8.837677472121559e-06|-8.837677472121559e-06|0.0|0.0|0.0|-0.046144368372648556
2020-08-08|-0.04622328719488519|-0.04672174619343598|-0.045702671095737765|-0.04622328719488519|-0.04622328719488519|-6.9923605501534676e-06|-6.9923605501534676e-06|-6.9923605501534676e-06|-6.9923605501534676e-06|-6.9923605501534676e-06|-6.9923605501534676e-06|0.0|0.0|0.0|-0.04623027955543535
2020-08-09|-0.046311043694593955|-0.046785695293894584|-0.045773730283077574|-0.04631104369459396|-0.04631104369459396|-5.303338553437209e-06|-5.303338553437209e-06|-5.303338553437209e-06|-5.303338553437209e-06|-5.303338553437209e-06|-5.303338553437209e-06|0.0|0.0|0.0|-0.046316347033147395
2020-08-10|-0.04639880019430272|-0.04689571308079003|-0.04594588629991257|-0.04639880019430272|-0.04639880019430272|-1.2306793120528894e-06|-1.2306793120528894e-06|-1.2306793120528894e-06|-1.2306793120528894e-06|-1.2306793120528894e-06|-1.2306793120528894e-06|0.0|0.0|0.0|-0.04640003087361477
2020-08-11|-0.04648655669401148|-0.047011908949112904|-0.045999845669465925|-0.04648655669401148|-0.04648655669401148|4.1449595296828095e-06|4.1449595296828095e-06|4.1449595296828095e-06|4.1449595296828095e-06|4.1449595296828095e-06|4.1449595296828095e-06|0.0|0.0|0.0|-0.046482411734481796
2020-08-12|-0.04657431319372023|-0.04706258246225478|-0.04605855744596574|-0.04657431319372023|-0.04657431319372023|9.12648606533394e-06|9.12648606533394e-06|9.12648606533394e-06|9.12648606533394e-06|9.12648606533394e-06|9.12648606533394e-06|0.0|0.0|0.0|-0.0465651867076549
