"date","oilInventory","inventoryChange","nonOPECProductionChange","saudiProductionChange","nonoecdConsumptionChange","oecdConsumptionChange","capacityPercentChange","worldConsumptionChange","worldGDPChange"
2018-04-10,1850960.42857143,-205.534615384615,2.58296703296703,0.128791208791209,1.56,0.125054945054945,2.22571428571429,0.870549450549451,3.11538461538462
2018-04-11,1849449.28571429,-204.378461538462,2.5932967032967,0.130879120879121,1.56,0.134505494505495,2.22857142857143,0.875054945054945,3.11153846153846
2018-04-12,1847938.14285714,-203.222307692308,2.60362637362637,0.132967032967033,1.56,0.143956043956044,2.23142857142857,0.879560439560439,3.10769230769231
2018-04-13,1846427,-202.066153846154,2.61395604395604,0.135054945054945,1.56,0.153406593406593,2.23428571428571,0.884065934065934,3.10384615384615
2018-04-14,1846520.14285714,-200.91,2.62428571428571,0.137142857142857,1.56,0.162857142857143,2.23714285714286,0.888571428571429,3.1
2018-04-15,1846613.28571429,-199.753846153846,2.63461538461539,0.139230769230769,1.56,0.172307692307692,2.24,0.893076923076923,3.09615384615385
2018-04-16,1846706.42857143,-198.597692307692,2.64494505494506,0.141318681318681,1.56,0.181758241758242,2.24285714285714,0.897582417582418,3.09230769230769
2018-04-17,1846799.57142857,-197.441538461538,2.65527472527473,0.143406593406593,1.56,0.191208791208791,2.24571428571429,0.902087912087912,3.08846153846154
2018-04-18,1846892.71428571,-196.285384615385,2.6656043956044,0.145494505494505,1.56,0.200659340659341,2.24857142857143,0.906593406593407,3.08461538461538
2018-04-19,1846985.85714286,-195.129230769231,2.67593406593407,0.147582417582418,1.56,0.21010989010989,2.25142857142857,0.911098901098901,3.08076923076923
2018-04-20,1847079,-193.973076923077,2.68626373626374,0.14967032967033,1.56,0.21956043956044,2.25428571428571,0.915604395604396,3.07692307692308
2018-04-21,1847780.71428571,-192.816923076923,2.69659340659341,0.151758241758242,1.56,0.229010989010989,2.25714285714286,0.92010989010989,3.07307692307692
2018-04-22,1848482.42857143,-191.660769230769,2.70692307692308,0.153846153846154,1.56,0.238461538461538,2.26,0.924615384615385,3.06923076923077
2018-04-23,1849184.14285714,-190.504615384615,2.71725274725275,0.155934065934066,1.56,0.247912087912088,2.26285714285714,0.929120879120879,3.06538461538462
2018-04-24,1849885.85714286,-189.348461538462,2.72758241758242,0.158021978021978,1.56,0.257362637362637,2.26571428571429,0.933626373626374,3.06153846153846
2018-04-25,1850587.57142857,-188.192307692308,2.73791208791209,0.16010989010989,1.56,0.266813186813187,2.26857142857143,0.938131868131868,3.05769230769231
2018-04-26,1851289.28571429,-187.036153846154,2.74824175824176,0.162197802197802,1.56,0.276263736263736,2.27142857142857,0.942637362637363,3.05384615384615
2018-04-27,1851991,-185.88,2.75857142857143,0.164285714285714,1.56,0.285714285714286,2.27428571428571,0.947142857142857,3.05
2018-04-28,1851668.71428571,-184.723846153846,2.7689010989011,0.166373626373626,1.56,0.295164835164835,2.27714285714286,0.951648351648352,3.04615384615385
2018-04-29,1851346.42857143,-183.567692307692,2.77923076923077,0.168461538461538,1.56,0.304615384615385,2.28,0.956153846153846,3.04230769230769
2018-04-30,1851024.14285714,-182.411538461538,2.78956043956044,0.170549450549451,1.56,0.314065934065934,2.28285714285714,0.960659340659341,3.03846153846154
2018-05-01,1850701.85714286,-181.255384615385,2.79989010989011,0.172637362637363,1.56,0.323516483516483,2.28571428571429,0.965164835164835,3.03461538461538
2018-05-02,1850379.57142857,-180.099230769231,2.81021978021978,0.174725274725275,1.56,0.332967032967033,2.28857142857143,0.96967032967033,3.03076923076923
2018-05-03,1850057.28571429,-178.943076923077,2.82054945054945,0.176813186813187,1.56,0.342417582417582,2.29142857142857,0.974175824175824,3.02692307692308
2018-05-04,1849735,-177.786923076923,2.83087912087912,0.178901098901099,1.56,0.351868131868132,2.29428571428571,0.978681318681319,3.02307692307692
2018-05-05,1849423.71428571,-176.630769230769,2.84120879120879,0.180989010989011,1.56,0.361318681318681,2.29714285714286,0.983186813186813,3.01923076923077
2018-05-06,1849112.42857143,-175.474615384615,2.85153846153846,0.183076923076923,1.56,0.370769230769231,2.3,0.987692307692308,3.01538461538462
2018-05-07,1848801.14285714,-174.318461538462,2.86186813186813,0.185164835164835,1.56,0.38021978021978,2.30285714285714,0.992197802197802,3.01153846153846
2018-05-08,1848489.85714286,-173.162307692308,2.8721978021978,0.187252747252747,1.56,0.38967032967033,2.30571428571429,0.996703296703297,3.00769230769231
2018-05-09,1848178.57142857,-172.006153846154,2.88252747252747,0.189340659340659,1.56,0.399120879120879,2.30857142857143,1.00120879120879,3.00384615384615
2018-05-10,1847867.28571429,-170.85,2.89285714285714,0.191428571428571,1.56,0.408571428571429,2.31142857142857,1.00571428571429,3
2018-05-11,1847556,-169.693846153846,2.90318681318681,0.193516483516484,1.56,0.418021978021978,2.31428571428571,1.01021978021978,2.99615384615385
2018-05-12,1848417.42857143,-168.537692307692,2.91351648351648,0.195604395604396,1.56,0.427472527472527,2.31714285714286,1.01472527472527,2.99230769230769
2018-05-13,1849278.85714286,-167.381538461538,2.92384615384615,0.197692307692308,1.56,0.436923076923077,2.32,1.01923076923077,2.98846153846154
2018-05-14,1850140.28571429,-166.225384615385,2.93417582417582,0.19978021978022,1.56,0.446373626373626,2.32285714285714,1.02373626373626,2.98461538461538
2018-05-15,1851001.71428571,-165.069230769231,2.94450549450549,0.201868131868132,1.56,0.455824175824176,2.32571428571429,1.02824175824176,2.98076923076923
2018-05-16,1851863.14285714,-163.913076923077,2.95483516483517,0.203956043956044,1.56,0.465274725274725,2.32857142857143,1.03274725274725,2.97692307692308
2018-05-17,1852724.57142857,-162.756923076923,2.96516483516484,0.206043956043956,1.56,0.474725274725275,2.33142857142857,1.03725274725275,2.97307692307692
2018-05-18,1853586,-161.600769230769,2.97549450549451,0.208131868131868,1.56,0.484175824175824,2.33428571428571,1.04175824175824,2.96923076923077
2018-05-19,1853756.85714286,-160.444615384615,2.98582417582418,0.21021978021978,1.56,0.493626373626374,2.33714285714286,1.04626373626374,2.96538461538462
2018-05-20,1853927.71428571,-159.288461538462,2.99615384615385,0.212307692307692,1.56,0.503076923076923,2.34,1.05076923076923,2.96153846153846
2018-05-21,1854098.57142857,-158.132307692308,3.00648351648352,0.214395604395604,1.56,0.512527472527473,2.34285714285714,1.05527472527473,2.95769230769231
2018-05-22,1854269.42857143,-156.976153846154,3.01681318681319,0.216483516483516,1.56,0.521978021978022,2.34571428571429,1.05978021978022,2.95384615384615
2018-05-23,1854440.28571429,-155.82,3.02714285714286,0.218571428571429,1.56,0.531428571428571,2.34857142857143,1.06428571428571,2.95
2018-05-24,1854611.14285714,-154.663846153846,3.03747252747253,0.220659340659341,1.56,0.540879120879121,2.35142857142857,1.06879120879121,2.94615384615385
2018-05-25,1854782,-153.507692307692,3.0478021978022,0.222747252747253,1.56,0.55032967032967,2.35428571428571,1.0732967032967,2.94230769230769
2018-05-26,1856945.85714286,-152.351538461538,3.05813186813187,0.224835164835165,1.56,0.55978021978022,2.35714285714286,1.0778021978022,2.93846153846154
2018-05-27,1859109.71428571,-151.195384615385,3.06846153846154,0.226923076923077,1.56,0.569230769230769,2.36,1.08230769230769,2.93461538461538
2018-05-28,1861273.57142857,-150.039230769231,3.07879120879121,0.229010989010989,1.56,0.578681318681319,2.36285714285714,1.08681318681319,2.93076923076923
2018-05-29,1863437.42857143,-148.883076923077,3.08912087912088,0.231098901098901,1.56,0.588131868131868,2.36571428571429,1.09131868131868,2.92692307692308
2018-05-30,1865601.28571429,-147.726923076923,3.09945054945055,0.233186813186813,1.56,0.597582417582418,2.36857142857143,1.09582417582418,2.92307692307692
2018-05-31,1867765.14285714,-146.570769230769,3.10978021978022,0.235274725274725,1.56,0.607032967032967,2.37142857142857,1.10032967032967,2.91923076923077
2018-06-01,1869929,-145.414615384615,3.12010989010989,0.237362637362637,1.56,0.616483516483517,2.37428571428571,1.10483516483516,2.91538461538462
2018-06-02,1869673.28571429,-144.258461538462,3.13043956043956,0.239450549450549,1.56,0.625934065934066,2.37714285714286,1.10934065934066,2.91153846153846
2018-06-03,1869417.57142857,-143.102307692308,3.14076923076923,0.241538461538462,1.56,0.635384615384615,2.38,1.11384615384615,2.90769230769231
2018-06-04,1869161.85714286,-141.946153846154,3.1510989010989,0.243626373626374,1.56,0.644835164835165,2.38285714285714,1.11835164835165,2.90384615384615
2018-06-05,1868906.14285714,-140.79,3.16142857142857,0.245714285714286,1.56,0.654285714285714,2.38571428571429,1.12285714285714,2.9
2018-06-06,1868650.42857143,-139.633846153846,3.17175824175824,0.247802197802198,1.56,0.663736263736264,2.38857142857143,1.12736263736264,2.89615384615385
2018-06-07,1868394.71428571,-138.477692307692,3.18208791208791,0.24989010989011,1.56,0.673186813186813,2.39142857142857,1.13186813186813,2.89230769230769
2018-06-08,1868139,-137.321538461538,3.19241758241758,0.251978021978022,1.56,0.682637362637363,2.39428571428571,1.13637362637363,2.88846153846154
2018-06-09,1868144.71428571,-136.165384615385,3.20274725274725,0.254065934065934,1.56,0.692087912087912,2.39714285714286,1.14087912087912,2.88461538461538
2018-06-10,1868150.42857143,-135.009230769231,3.21307692307692,0.256153846153846,1.56,0.701538461538462,2.4,1.14538461538462,2.88076923076923
2018-06-11,1868156.14285714,-133.853076923077,3.22340659340659,0.258241758241758,1.56,0.710989010989011,2.40285714285714,1.14989010989011,2.87692307692308
2018-06-12,1868161.85714286,-132.696923076923,3.23373626373626,0.26032967032967,1.56,0.72043956043956,2.40571428571429,1.1543956043956,2.87307692307692
2018-06-13,1868167.57142857,-131.540769230769,3.24406593406593,0.262417582417582,1.56,0.72989010989011,2.40857142857143,1.1589010989011,2.86923076923077
2018-06-14,1868173.28571429,-130.384615384615,3.2543956043956,0.264505494505494,1.56,0.739340659340659,2.41142857142857,1.16340659340659,2.86538461538461
2018-06-15,1868179,-129.228461538462,3.26472527472527,0.266593406593407,1.56,0.748791208791209,2.41428571428571,1.16791208791209,2.86153846153846
2018-06-16,1867527.57142857,-128.072307692308,3.27505494505495,0.268681318681319,1.56,0.758241758241758,2.41714285714286,1.17241758241758,2.85769230769231
2018-06-17,1866876.14285714,-126.916153846154,3.28538461538462,0.270769230769231,1.56,0.767692307692308,2.42,1.17692307692308,2.85384615384615
2018-06-18,1866224.71428571,-125.76,3.29571428571429,0.272857142857143,1.56,0.777142857142857,2.42285714285714,1.18142857142857,2.85
2018-06-19,1865573.28571429,-124.603846153846,3.30604395604396,0.274945054945055,1.56,0.786593406593407,2.42571428571429,1.18593406593407,2.84615384615385
2018-06-20,1864921.85714286,-123.447692307692,3.31637362637363,0.277032967032967,1.56,0.796043956043956,2.42857142857143,1.19043956043956,2.84230769230769
2018-06-21,1864270.42857143,-122.291538461538,3.3267032967033,0.279120879120879,1.56,0.805494505494506,2.43142857142857,1.19494505494505,2.83846153846154
2018-06-22,1863619,-121.135384615385,3.33703296703297,0.281208791208791,1.56,0.814945054945055,2.43428571428571,1.19945054945055,2.83461538461538
2018-06-23,1864090.57142857,-119.979230769231,3.34736263736264,0.283296703296703,1.56,0.824395604395604,2.43714285714286,1.20395604395604,2.83076923076923
2018-06-24,1864562.14285714,-118.823076923077,3.35769230769231,0.285384615384615,1.56,0.833846153846154,2.44,1.20846153846154,2.82692307692308
2018-06-25,1865033.71428571,-117.666923076923,3.36802197802198,0.287472527472527,1.56,0.843296703296703,2.44285714285714,1.21296703296703,2.82307692307692
2018-06-26,1865505.28571429,-116.510769230769,3.37835164835165,0.28956043956044,1.56,0.852747252747253,2.44571428571429,1.21747252747253,2.81923076923077
2018-06-27,1865976.85714286,-115.354615384615,3.38868131868132,0.291648351648352,1.56,0.862197802197802,2.44857142857143,1.22197802197802,2.81538461538462
2018-06-28,1866448.42857143,-114.198461538462,3.39901098901099,0.293736263736264,1.56,0.871648351648352,2.45142857142857,1.22648351648352,2.81153846153846
2018-06-29,1866920,-113.042307692308,3.40934065934066,0.295824175824176,1.56,0.881098901098901,2.45428571428571,1.23098901098901,2.80769230769231
2018-06-30,1865895.42857143,-111.886153846154,3.41967032967033,0.297912087912088,1.56,0.890549450549451,2.45714285714286,1.23549450549451,2.80384615384615
2018-07-01,1864870.85714286,-110.73,3.43,0.3,1.56,0.9,2.46,1.24,2.8
2018-07-02,1863846.28571429,-109.386956521739,3.43065217391304,0.303478260869565,1.56565217391304,0.881413043478261,2.45836956521739,1.23391304347826,2.79673913043478
2018-07-03,1862821.71428571,-108.043913043478,3.43130434782609,0.30695652173913,1.57130434782609,0.862826086956522,2.45673913043478,1.22782608695652,2.79347826086956
2018-07-04,1861797.14285714,-106.700869565217,3.43195652173913,0.310434782608696,1.57695652173913,0.844239130434783,2.45510869565217,1.22173913043478,2.79021739130435
2018-07-05,1860772.57142857,-105.357826086957,3.43260869565217,0.313913043478261,1.58260869565217,0.825652173913043,2.45347826086957,1.21565217391304,2.78695652173913
2018-07-06,1859748,-104.014782608696,3.43326086956522,0.317391304347826,1.58826086956522,0.807065217391304,2.45184782608696,1.2095652173913,2.78369565217391
2018-07-07,1860605.42857143,-102.671739130435,3.43391304347826,0.320869565217391,1.59391304347826,0.788478260869565,2.45021739130435,1.20347826086957,2.7804347826087
2018-07-08,1861462.85714286,-101.328695652174,3.4345652173913,0.324347826086957,1.5995652173913,0.769891304347826,2.44858695652174,1.19739130434783,2.77717391304348
2018-07-09,1862320.28571429,-99.9856521739131,3.43521739130435,0.327826086956522,1.60521739130435,0.751304347826087,2.44695652173913,1.19130434782609,2.77391304347826
2018-07-10,1863177.71428571,-98.6426086956522,3.43586956521739,0.331304347826087,1.61086956521739,0.732717391304348,2.44532608695652,1.18521739130435,2.77065217391304
2018-07-11,1864035.14285714,-97.2995652173913,3.43652173913044,0.334782608695652,1.61652173913043,0.714130434782609,2.44369565217391,1.17913043478261,2.76739130434783
2018-07-12,1864892.57142857,-95.9565217391304,3.43717391304348,0.338260869565217,1.62217391304348,0.69554347826087,2.4420652173913,1.17304347826087,2.76413043478261
2018-07-13,1865750,-94.6134782608696,3.43782608695652,0.341739130434783,1.62782608695652,0.67695652173913,2.4404347826087,1.16695652173913,2.76086956521739
2018-07-14,1864360.14285714,-93.2704347826087,3.43847826086957,0.345217391304348,1.63347826086957,0.658369565217391,2.43880434782609,1.16086956521739,2.75760869565217
2018-07-15,1862970.28571429,-91.9273913043478,3.43913043478261,0.348695652173913,1.63913043478261,0.639782608695652,2.43717391304348,1.15478260869565,2.75434782608696
2018-07-16,1861580.42857143,-90.584347826087,3.43978260869565,0.352173913043478,1.64478260869565,0.621195652173913,2.43554347826087,1.14869565217391,2.75108695652174
2018-07-17,1860190.57142857,-89.2413043478261,3.4404347826087,0.355652173913043,1.6504347826087,0.602608695652174,2.43391304347826,1.14260869565217,2.74782608695652
2018-07-18,1858800.71428571,-87.8982608695652,3.44108695652174,0.359130434782609,1.65608695652174,0.584021739130435,2.43228260869565,1.13652173913043,2.7445652173913
2018-07-19,1857410.85714286,-86.5552173913044,3.44173913043478,0.362608695652174,1.66173913043478,0.565434782608696,2.43065217391304,1.1304347826087,2.74130434782609
2018-07-20,1856021,-85.2121739130435,3.44239130434783,0.366086956521739,1.66739130434783,0.546847826086956,2.42902173913043,1.12434782608696,2.73804347826087
2018-07-21,1857532.42857143,-83.8691304347826,3.44304347826087,0.369565217391304,1.67304347826087,0.528260869565217,2.42739130434783,1.11826086956522,2.73478260869565
2018-07-22,1859043.85714286,-82.5260869565217,3.44369565217391,0.37304347826087,1.67869565217391,0.509673913043478,2.42576086956522,1.11217391304348,2.73152173913043
2018-07-23,1860555.28571429,-81.1830434782609,3.44434782608696,0.376521739130435,1.68434782608696,0.491086956521739,2.42413043478261,1.10608695652174,2.72826086956522
2018-07-24,1862066.71428571,-79.84,3.445,0.38,1.69,0.4725,2.4225,1.1,2.725
2018-07-25,1863578.14285714,-78.4969565217391,3.44565217391304,0.383478260869565,1.69565217391304,0.453913043478261,2.42086956521739,1.09391304347826,2.72173913043478
2018-07-26,1865089.57142857,-77.1539130434783,3.44630434782609,0.38695652173913,1.70130434782609,0.435326086956522,2.41923913043478,1.08782608695652,2.71847826086957
2018-07-27,1866601,-75.8108695652174,3.44695652173913,0.390434782608696,1.70695652173913,0.416739130434783,2.41760869565217,1.08173913043478,2.71521739130435
2018-07-28,1867068.71428571,-74.4678260869565,3.44760869565217,0.393913043478261,1.71260869565217,0.398152173913043,2.41597826086957,1.07565217391304,2.71195652173913
2018-07-29,1867536.42857143,-73.1247826086957,3.44826086956522,0.397391304347826,1.71826086956522,0.379565217391304,2.41434782608696,1.0695652173913,2.70869565217391
2018-07-30,1868004.14285714,-71.7817391304348,3.44891304347826,0.400869565217391,1.72391304347826,0.360978260869565,2.41271739130435,1.06347826086957,2.7054347826087
2018-07-31,1868471.85714286,-70.4386956521739,3.4495652173913,0.404347826086957,1.7295652173913,0.342391304347826,2.41108695652174,1.05739130434783,2.70217391304348
2018-08-01,1868939.57142857,-69.095652173913,3.45021739130435,0.407826086956522,1.73521739130435,0.323804347826087,2.40945652173913,1.05130434782609,2.69891304347826
2018-08-02,1869407.28571429,-67.7526086956522,3.45086956521739,0.411304347826087,1.74086956521739,0.305217391304348,2.40782608695652,1.04521739130435,2.69565217391304
2018-08-03,1869875,-66.4095652173913,3.45152173913044,0.414782608695652,1.74652173913043,0.286630434782609,2.40619565217391,1.03913043478261,2.69239130434783
2018-08-04,1872367,-65.0665217391305,3.45217391304348,0.418260869565217,1.75217391304348,0.26804347826087,2.4045652173913,1.03304347826087,2.68913043478261
2018-08-05,1874859,-63.7234782608696,3.45282608695652,0.421739130434783,1.75782608695652,0.24945652173913,2.4029347826087,1.02695652173913,2.68586956521739
2018-08-06,1877351,-62.3804347826087,3.45347826086957,0.425217391304348,1.76347826086957,0.230869565217391,2.40130434782609,1.02086956521739,2.68260869565217
2018-08-07,1879843,-61.0373913043478,3.45413043478261,0.428695652173913,1.76913043478261,0.212282608695652,2.39967391304348,1.01478260869565,2.67934782608696
2018-08-08,1882335,-59.694347826087,3.45478260869565,0.432173913043478,1.77478260869565,0.193695652173913,2.39804347826087,1.00869565217391,2.67608695652174
2018-08-09,1884827,-58.3513043478261,3.4554347826087,0.435652173913043,1.7804347826087,0.175108695652174,2.39641304347826,1.00260869565217,2.67282608695652
2018-08-10,1887319,-57.0082608695652,3.45608695652174,0.439130434782609,1.78608695652174,0.156521739130435,2.39478260869565,0.996521739130435,2.6695652173913
2018-08-11,1886956.85714286,-55.6652173913044,3.45673913043478,0.442608695652174,1.79173913043478,0.137934782608696,2.39315217391304,0.990434782608696,2.66630434782609
2018-08-12,1886594.71428571,-54.3221739130435,3.45739130434783,0.446086956521739,1.79739130434783,0.119347826086957,2.39152173913043,0.984347826086956,2.66304347826087
2018-08-13,1886232.57142857,-52.9791304347826,3.45804347826087,0.449565217391304,1.80304347826087,0.100760869565217,2.38989130434783,0.978260869565217,2.65978260869565
2018-08-14,1885870.42857143,-51.6360869565217,3.45869565217391,0.45304347826087,1.80869565217391,0.0821739130434783,2.38826086956522,0.972173913043478,2.65652173913043
2018-08-15,1885508.28571429,-50.2930434782609,3.45934782608696,0.456521739130435,1.81434782608696,0.0635869565217392,2.38663043478261,0.966086956521739,2.65326086956522
2018-08-16,1885146.14285714,-48.95,3.46,0.46,1.82,0.045,2.385,0.96,2.65
2018-08-17,1884784,-47.6069565217391,3.46065217391304,0.463478260869565,1.82565217391304,0.0264130434782608,2.38336956521739,0.953913043478261,2.64673913043478
2018-08-18,1884539.14285714,-46.2639130434783,3.46130434782609,0.46695652173913,1.83130434782609,0.00782608695652176,2.38173913043478,0.947826086956522,2.64347826086957
2018-08-19,1884294.28571429,-44.9208695652174,3.46195652173913,0.470434782608696,1.83695652173913,-0.0107608695652174,2.38010869565217,0.941739130434783,2.64021739130435
2018-08-20,1884049.42857143,-43.5778260869565,3.46260869565217,0.473913043478261,1.84260869565217,-0.0293478260869564,2.37847826086957,0.935652173913043,2.63695652173913
2018-08-21,1883804.57142857,-42.2347826086957,3.46326086956522,0.477391304347826,1.84826086956522,-0.0479347826086957,2.37684782608696,0.929565217391304,2.63369565217391
2018-08-22,1883559.71428571,-40.8917391304348,3.46391304347826,0.480869565217391,1.85391304347826,-0.0665217391304347,2.37521739130435,0.923478260869565,2.6304347826087
2018-08-23,1883314.85714286,-39.5486956521739,3.4645652173913,0.484347826086956,1.8595652173913,-0.0851086956521738,2.37358695652174,0.917391304347826,2.62717391304348
2018-08-24,1883070,-38.205652173913,3.46521739130435,0.487826086956522,1.86521739130435,-0.103695652173913,2.37195652173913,0.911304347826087,2.62391304347826
2018-08-25,1883577.42857143,-36.8626086956522,3.46586956521739,0.491304347826087,1.87086956521739,-0.122282608695652,2.37032608695652,0.905217391304348,2.62065217391304
2018-08-26,1884084.85714286,-35.5195652173913,3.46652173913043,0.494782608695652,1.87652173913043,-0.140869565217391,2.36869565217391,0.899130434782609,2.61739130434783
2018-08-27,1884592.28571429,-34.1765217391304,3.46717391304348,0.498260869565217,1.88217391304348,-0.15945652173913,2.3670652173913,0.89304347826087,2.61413043478261
2018-08-28,1885099.71428571,-32.8334782608696,3.46782608695652,0.501739130434783,1.88782608695652,-0.17804347826087,2.3654347826087,0.88695652173913,2.61086956521739
2018-08-29,1885607.14285714,-31.4904347826087,3.46847826086957,0.505217391304348,1.89347826086957,-0.196630434782609,2.36380434782609,0.880869565217391,2.60760869565217
2018-08-30,1886114.57142857,-30.1473913043478,3.46913043478261,0.508695652173913,1.89913043478261,-0.215217391304348,2.36217391304348,0.874782608695652,2.60434782608696
2018-08-31,1886622,-28.804347826087,3.46978260869565,0.512173913043478,1.90478260869565,-0.233804347826087,2.36054347826087,0.868695652173913,2.60108695652174
2018-09-01,1888066.14285714,-27.4613043478261,3.4704347826087,0.515652173913044,1.9104347826087,-0.252391304347826,2.35891304347826,0.862608695652174,2.59782608695652
2018-09-02,1889510.28571429,-26.1182608695652,3.47108695652174,0.519130434782609,1.91608695652174,-0.270978260869565,2.35728260869565,0.856521739130435,2.5945652173913
2018-09-03,1890954.42857143,-24.7752173913044,3.47173913043478,0.522608695652174,1.92173913043478,-0.289565217391304,2.35565217391304,0.850434782608696,2.59130434782609
2018-09-04,1892398.57142857,-23.4321739130435,3.47239130434783,0.526086956521739,1.92739130434783,-0.308152173913043,2.35402173913043,0.844347826086957,2.58804347826087
2018-09-05,1893842.71428571,-22.0891304347826,3.47304347826087,0.529565217391304,1.93304347826087,-0.326739130434783,2.35239130434783,0.838260869565217,2.58478260869565
2018-09-06,1895286.85714286,-20.7460869565217,3.47369565217391,0.53304347826087,1.93869565217391,-0.345326086956522,2.35076086956522,0.832173913043478,2.58152173913043
2018-09-07,1896731,-19.4030434782609,3.47434782608696,0.536521739130435,1.94434782608696,-0.363913043478261,2.34913043478261,0.826086956521739,2.57826086956522
2018-09-08,1896671.57142857,-18.06,3.475,0.54,1.95,-0.3825,2.3475,0.82,2.575
2018-09-09,1896612.14285714,-16.7169565217391,3.47565217391304,0.543478260869565,1.95565217391304,-0.401086956521739,2.34586956521739,0.813913043478261,2.57173913043478
2018-09-10,1896552.71428571,-15.3739130434783,3.47630434782609,0.54695652173913,1.96130434782609,-0.419673913043478,2.34423913043478,0.807826086956522,2.56847826086957
2018-09-11,1896493.28571429,-14.0308695652174,3.47695652173913,0.550434782608696,1.96695652173913,-0.438260869565217,2.34260869565217,0.801739130434783,2.56521739130435
2018-09-12,1896433.85714286,-12.6878260869565,3.47760869565217,0.553913043478261,1.97260869565217,-0.456847826086957,2.34097826086957,0.795652173913044,2.56195652173913
2018-09-13,1896374.42857143,-11.3447826086957,3.47826086956522,0.557391304347826,1.97826086956522,-0.475434782608696,2.33934782608696,0.789565217391304,2.55869565217391
2018-09-14,1896315,-10.0017391304348,3.47891304347826,0.560869565217391,1.98391304347826,-0.494021739130435,2.33771739130435,0.783478260869565,2.5554347826087
2018-09-15,1896950.85714286,-8.65869565217392,3.4795652173913,0.564347826086957,1.9895652173913,-0.512608695652174,2.33608695652174,0.777391304347826,2.55217391304348
2018-09-16,1897586.71428571,-7.31565217391304,3.48021739130435,0.567826086956522,1.99521739130435,-0.531195652173913,2.33445652173913,0.771304347826087,2.54891304347826
2018-09-17,1898222.57142857,-5.97260869565218,3.48086956521739,0.571304347826087,2.00086956521739,-0.549782608695652,2.33282608695652,0.765217391304348,2.54565217391304
2018-09-18,1898858.42857143,-4.6295652173913,3.48152173913043,0.574782608695652,2.00652173913043,-0.568369565217391,2.33119565217391,0.759130434782609,2.54239130434783
2018-09-19,1899494.28571429,-3.28652173913044,3.48217391304348,0.578260869565217,2.01217391304348,-0.58695652173913,2.3295652173913,0.75304347826087,2.53913043478261
2018-09-20,1900130.14285714,-1.94347826086957,3.48282608695652,0.581739130434783,2.01782608695652,-0.60554347826087,2.3279347826087,0.746956521739131,2.53586956521739
2018-09-21,1900766,-0.600434782608701,3.48347826086957,0.585217391304348,2.02347826086957,-0.624130434782609,2.32630434782609,0.740869565217391,2.53260869565217
2018-09-22,1901902.85714286,0.74260869565218,3.48413043478261,0.588695652173913,2.02913043478261,-0.642717391304348,2.32467391304348,0.734782608695652,2.52934782608696
2018-09-23,1903039.71428571,2.08565217391303,3.48478260869565,0.592173913043478,2.03478260869565,-0.661304347826087,2.32304347826087,0.728695652173913,2.52608695652174
2018-09-24,1904176.57142857,3.42869565217391,3.4854347826087,0.595652173913043,2.0404347826087,-0.679891304347826,2.32141304347826,0.722608695652174,2.52282608695652
2018-09-25,1905313.42857143,4.77173913043478,3.48608695652174,0.599130434782609,2.04608695652174,-0.698478260869565,2.31978260869565,0.716521739130435,2.5195652173913
2018-09-26,1906450.28571429,6.11478260869565,3.48673913043478,0.602608695652174,2.05173913043478,-0.717065217391304,2.31815217391304,0.710434782608696,2.51630434782609
2018-09-27,1907587.14285714,7.45782608695653,3.48739130434783,0.606086956521739,2.05739130434783,-0.735652173913043,2.31652173913043,0.704347826086957,2.51304347826087
2018-09-28,1908724,8.80086956521738,3.48804347826087,0.609565217391304,2.06304347826087,-0.754239130434783,2.31489130434783,0.698260869565217,2.50978260869565
2018-09-29,1910149.14285714,10.1439130434783,3.48869565217391,0.61304347826087,2.06869565217391,-0.772826086956522,2.31326086956522,0.692173913043478,2.50652173913043
2018-09-30,1911574.28571429,11.4869565217391,3.48934782608696,0.616521739130435,2.07434782608696,-0.791413043478261,2.31163043478261,0.686086956521739,2.50326086956522
2018-10-01,1912999.42857143,12.83,3.49,0.62,2.08,-0.81,2.31,0.68,2.5
2018-10-02,1914424.57142857,13.3515217391304,3.47891304347826,0.612065217391304,2.07902173913043,-0.809673913043478,2.29695652173913,0.679782608695652,2.49565217391304
2018-10-03,1915849.71428571,13.8730434782609,3.46782608695652,0.604130434782609,2.07804347826087,-0.809347826086957,2.28391304347826,0.679565217391304,2.49130434782609
2018-10-04,1917274.85714286,14.3945652173913,3.45673913043478,0.596195652173913,2.0770652173913,-0.809021739130435,2.27086956521739,0.679347826086957,2.48695652173913
2018-10-05,1918700,14.9160869565217,3.44565217391304,0.588260869565217,2.07608695652174,-0.808695652173913,2.25782608695652,0.679130434782609,2.48260869565217
2018-10-06,1918973.85714286,15.4376086956522,3.4345652173913,0.580326086956522,2.07510869565217,-0.808369565217391,2.24478260869565,0.678913043478261,2.47826086956522
2018-10-07,1919247.71428571,15.9591304347826,3.42347826086957,0.572391304347826,2.07413043478261,-0.80804347826087,2.23173913043478,0.678695652173913,2.47391304347826
2018-10-08,1919521.57142857,16.480652173913,3.41239130434783,0.56445652173913,2.07315217391304,-0.807717391304348,2.21869565217391,0.678478260869565,2.4695652173913
2018-10-09,1919795.42857143,17.0021739130435,3.40130434782609,0.556521739130435,2.07217391304348,-0.807391304347826,2.20565217391304,0.678260869565217,2.46521739130435
