ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|weekly|weekly_lower|weekly_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2021-10-13|-0.008241975785316994|-0.00901608452752251|-0.007371951022535591|-0.009021030100001519|-0.007381365768726211|-1.2552866989483766e-07|-1.2552866989483766e-07|-1.2552866989483766e-07|-1.2552866989483766e-07|-1.2552866989483766e-07|-1.2552866989483766e-07|0.0|0.0|0.0|-0.008242101313986889
2021-10-14|-0.008241977786143379|-0.009043889318225667|-0.007346833068738127|-0.009043752443247777|-0.007340421758597437|-4.7193071347602996e-08|-4.7193071347602996e-08|-4.7193071347602996e-08|-4.7193071347602996e-08|-4.7193071347602996e-08|-4.7193071347602996e-08|0.0|0.0|0.0|-0.008242024979214727
2021-10-15|-0.008241979786969762|-0.009060989692937792|-0.007324447720721355|-0.009067828601371829|-0.007313216553080497|-1.515549181778798e-06|-1.515549181778798e-06|-1.515549181778798e-06|-1.515549181778798e-06|-1.515549181778798e-06|-1.515549181778798e-06|0.0|0.0|0.0|-0.00824349533615154
2021-10-16|-0.008241981787796145|-0.009096516845372018|-0.007300642019667255|-0.009097077732471396|-0.00729261764892039|-4.961934771016328e-07|-4.961934771016328e-07|-4.961934771016328e-07|-4.961934771016328e-07|-4.961934771016328e-07|-4.961934771016328e-07|0.0|0.0|0.0|-0.008242477981273246
2021-10-17|-0.008241983788622528|-0.009124645036862448|-0.007271098012054383|-0.009132944243475704|-0.007267223877997145|5.476329938852777e-07|5.476329938852777e-07|5.476329938852777e-07|5.476329938852777e-07|5.476329938852777e-07|5.476329938852777e-07|0.0|0.0|0.0|-0.008241436155628643
2021-10-18|-0.008241985789448911|-0.009153656222602285|-0.007236665857837099|-0.00916007128260477|-0.007235022698247025|1.280722923468205e-06|1.280722923468205e-06|1.280722923468205e-06|1.280722923468205e-06|1.280722923468205e-06|1.280722923468205e-06|0.0|0.0|0.0|-0.008240705066525442
2021-10-19|-0.008241987790275294|-0.009164700273512441|-0.007209015110578969|-0.009184040099695808|-0.007202097162509609|3.561084827691168e-07|3.561084827691168e-07|3.561084827691168e-07|3.561084827691168e-07|3.561084827691168e-07|3.561084827691168e-07|0.0|0.0|0.0|-0.008241631681792524
2021-10-20|-0.008241989791101677|-0.009191469750702017|-0.007165485271214078|-0.009205430148326022|-0.007172602754134199|-1.255286698932844e-07|-1.255286698932844e-07|-1.255286698932844e-07|-1.255286698932844e-07|-1.255286698932844e-07|-1.255286698932844e-07|0.0|0.0|0.0|-0.00824211531977157
2021-10-21|-0.00824199179192806|-0.009244390507631263|-0.007149648568385391|-0.009237414077232244|-0.007141506320417736|-4.719307134787228e-08|-4.719307134787228e-08|-4.719307134787228e-08|-4.719307134787228e-08|-4.719307134787228e-08|-4.719307134787228e-08|0.0|0.0|0.0|-0.008242038984999409
2021-10-22|-0.008241993792754443|-0.009267031366062094|-0.00709538666900003|-0.009260141236917152|-0.007109122581673986|-1.5155491817789234e-06|-1.5155491817789234e-06|-1.5155491817789234e-06|-1.5155491817789234e-06|-1.5155491817789234e-06|-1.5155491817789234e-06|0.0|0.0|0.0|-0.008243509341936222
2021-10-23|-0.008241995793580826|-0.009284749622663792|-0.007106072318416086|-0.00929665564489175|-0.007104542307943464|-4.961934771007994e-07|-4.961934771007994e-07|-4.961934771007994e-07|-4.961934771007994e-07|-4.961934771007994e-07|-4.961934771007994e-07|0.0|0.0|0.0|-0.008242491987057928
2021-10-24|-0.00824199779440721|-0.00932218498144877|-0.007053456771812794|-0.009325167530698456|-0.007073884353167094|5.476329938882102e-07|5.476329938882102e-07|5.476329938882102e-07|5.476329938882102e-07|5.476329938882102e-07|5.476329938882102e-07|0.0|0.0|0.0|-0.008241450161413321
2021-10-25|-0.008241999795233592|-0.009354669529581446|-0.007024377314226909|-0.009344023238543829|-0.00703525952293549|1.2807229234695005e-06|1.2807229234695005e-06|1.2807229234695005e-06|1.2807229234695005e-06|1.2807229234695005e-06|1.2807229234695005e-06|0.0|0.0|0.0|-0.008240719072310124
2021-10-26|-0.008242001796059975|-0.00937670237818444|-0.007003005287127885|-0.009367982374938178|-0.0069893060733087|3.561084827715038e-07|3.561084827715038e-07|3.561084827715038e-07|3.561084827715038e-07|3.561084827715038e-07|3.561084827715038e-07|0.0|0.0|0.0|-0.008241645687577204
2021-10-27|-0.008242003796886358|-0.009429057318549126|-0.006983350442770901|-0.009417608475848875|-0.006961845867989789|-1.2552866989173093e-07|-1.2552866989173093e-07|-1.2552866989173093e-07|-1.2552866989173093e-07|-1.2552866989173093e-07|-1.2552866989173093e-07|0.0|0.0|0.0|-0.00824212932555625
2021-10-28|-0.008242005797712743|-0.009447746231668858|-0.006957227934325513|-0.009452979910638369|-0.006936095059838556|-4.7193071348141464e-08|-4.7193071348141464e-08|-4.7193071348141464e-08|-4.7193071348141464e-08|-4.7193071348141464e-08|-4.7193071348141464e-08|0.0|0.0|0.0|-0.008242052990784092
2021-10-29|-0.008242007798539125|-0.009477643255746841|-0.006895964566407999|-0.009488812884801348|-0.006905584611161882|-1.5155491817794242e-06|-1.5155491817794242e-06|-1.5155491817794242e-06|-1.5155491817794242e-06|-1.5155491817794242e-06|-1.5155491817794242e-06|0.0|0.0|0.0|-0.008243523347720903
2021-10-30|-0.008242009799365508|-0.00949133244045814|-0.006861513368630538|-0.009518296254573117|-0.006861250145072326|-4.961934771054065e-07|-4.961934771054065e-07|-4.961934771054065e-07|-4.961934771054065e-07|-4.961934771054065e-07|-4.961934771054065e-07|0.0|0.0|0.0|-0.008242505992842613
