ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|capacityPercentChange|capacityPercentChange_lower|capacityPercentChange_upper|extra_regressors_additive|extra_regressors_additive_lower|extra_regressors_additive_upper|inventoryChange|inventoryChange_lower|inventoryChange_upper|nonOPECProductionChange|nonOPECProductionChange_lower|nonOPECProductionChange_upper|nonoecdConsumptionChange|nonoecdConsumptionChange_lower|nonoecdConsumptionChange_upper|oecdConsumptionChange|oecdConsumptionChange_lower|oecdConsumptionChange_upper|oilRigs|oilRigs_lower|oilRigs_upper|saudiProductionChange|saudiProductionChange_lower|saudiProductionChange_upper|weekly|weekly_lower|weekly_upper|worldConsumptionChange|worldConsumptionChange_lower|worldConsumptionChange_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2021-11-30|1968361.9065403217|1767680.822643571|1849203.6936260813|1922445.7985084115|2005675.9134789265|-155823.59188548147|-155823.59188548147|-155823.59188548147|-16473.205811174375|-16473.205811174375|-16473.205811174375|-155846.1652998206|-155846.1652998206|-155846.1652998206|-12955.915168052014|-12955.915168052014|-12955.915168052014|-280369.9218008663|-280369.9218008663|-280369.9218008663|-13456.504384350252|-13456.504384350252|-13456.504384350252|17300.211773283558|17300.211773283558|17300.211773283558|101140.63876193197|101140.63876193197|101140.63876193197|44222.38565741036|44222.38565741036|44222.38565741036|22.57341433910043|22.57341433910043|22.57341433910043|4746.1456719964835|4746.1456719964835|4746.1456719964835|0.0|0.0|0.0|1812538.3146548402
2021-12-01|1968337.1249302162|1764669.2627841942|1849734.1534471307|1921309.0344825236|2006569.8511427774|-156403.89973652601|-156403.89973652601|-156403.89973652601|-16417.535724741294|-16417.535724741294|-16417.535724741294|-156325.04004504243|-156325.04004504243|-156325.04004504243|-12956.013817892866|-12956.013817892866|-12956.013817892866|-280816.5219871429|-280816.5219871429|-280816.5219871429|-13662.379655326882|-13662.379655326882|-13662.379655326882|17048.515229568344|17048.515229568344|17048.515229568344|101159.75088204115|101159.75088204115|101159.75088204115|44236.99803342442|44236.99803342442|44236.99803342442|-78.85969148357422|-78.85969148357422|-78.85969148357422|5082.146995027616|5082.146995027616|5082.146995027616|0.0|0.0|0.0|1811933.2251936903
2021-12-02|1968312.343320111|1760782.9096298553|1850949.1516540367|1920345.0645575412|2007475.826063943|-156954.76985228973|-156954.76985228973|-156954.76985228973|-16344.678071600396|-16344.678071600396|-16344.678071600396|-156917.35823375997|-156917.35823375997|-156917.35823375997|-12956.27541583352|-12956.27541583352|-12956.27541583352|-281236.6417850148|-281236.6417850148|-281236.6417850148|-13863.313182803495|-13863.313182803495|-13863.313182803495|16900.547972496457|16900.547972496457|16900.547972496457|101180.17373861164|101180.17373861164|101180.17373861164|44230.84932518917|44230.84932518917|44230.84932518917|-37.41161852973041|-37.41161852973041|-37.41161852973041|5171.979185194974|5171.979185194974|5171.979185194974|0.0|0.0|0.0|1811357.5734678213
2021-12-03|1968287.5617100059|1762142.3746110133|1851604.4366710202|1917699.0813717316|2008378.546781391|-157555.15783352504|-157555.15783352504|-157555.15783352504|-16252.8204116893|-16252.8204116893|-16252.8204116893|-157650.26852564135|-157650.26852564135|-157650.26852564135|-12954.19205728018|-12954.19205728018|-12954.19205728018|-281562.27186671074|-281562.27186671074|-281562.27186671074|-14069.473116608375|-14069.473116608375|-14069.473116608375|16316.418385364585|16316.418385364585|16316.418385364585|101179.9199255537|101179.9199255537|101179.9199255537|44123.53804425187|44123.53804425187|44123.53804425187|95.11069211632821|95.11069211632821|95.11069211632821|5568.612571477118|5568.612571477118|5568.612571477118|0.0|0.0|0.0|1810732.4038764809
2021-12-04|1968262.7800999007|1759658.6912220086|1851666.8558035411|1917399.9631965307|2009353.1847759732|-158064.77724840576|-158064.77724840576|-158064.77724840576|-16646.88635847486|-16646.88635847486|-16646.88635847486|-158081.40310045631|-158081.40310045631|-158081.40310045631|-12954.62523661461|-12954.62523661461|-12954.62523661461|-281992.3134513866|-281992.3134513866|-281992.3134513866|-14247.693820224033|-14247.693820224033|-14247.693820224033|17382.322857756306|17382.322857756306|17382.322857756306|101177.54695336756|101177.54695336756|101177.54695336756|44129.05073039862|44129.05073039862|44129.05073039862|16.625852050522557|16.625852050522557|16.625852050522557|5071.195224721262|5071.195224721262|5071.195224721262|0.0|0.0|0.0|1810198.0028514948
2021-12-05|1968237.9984897953|1756952.1957238964|1852684.2873949672|1915730.0096136369|2010363.1425387305|-158653.13000871488|-158653.13000871488|-158653.13000871488|-16561.460318149006|-16561.460318149006|-16561.460318149006|-158654.52290698103|-158654.52290698103|-158654.52290698103|-12954.879904309382|-12954.879904309382|-12954.879904309382|-282421.52982801903|-282421.52982801903|-282421.52982801903|-14425.504432871536|-14425.504432871536|-14425.504432871536|17127.011724010823|17127.011724010823|17127.011724010823|101174.0280147979|101174.0280147979|101174.0280147979|44138.26084591741|44138.26084591741|44138.26084591741|1.392898266121838|1.392898266121838|1.392898266121838|5269.55099164181|5269.55099164181|5269.55099164181|0.0|0.0|0.0|1809584.8684810803
2021-12-06|1968213.2168796903|1755904.586738396|1853523.8862058085|1914632.2584312498|2011526.4043954844|-159186.41864533848|-159186.41864533848|-159186.41864533848|-16578.384281792158|-16578.384281792158|-16578.384281792158|-159166.98709857973|-159166.98709857973|-159166.98709857973|-12955.630856822043|-12955.630856822043|-12955.630856822043|-282863.33136455994|-282863.33136455994|-282863.33136455994|-14598.5359469863|-14598.5359469863|-14598.5359469863|17115.290977788583|17115.290977788583|17115.290977788583|101172.40446047307|101172.40446047307|101172.40446047307|44176.32833915811|44176.32833915811|44176.32833915811|-19.431546758713157|-19.431546758713157|-19.431546758713157|5364.871574160968|5364.871574160968|5364.871574160968|0.0|0.0|0.0|1809026.798234352
2021-12-07|1968188.435269585|1754296.161453005|1853558.395438243|1913346.7562644025|2012366.249616252|-159697.48278472247|-159697.48278472247|-159697.48278472247|-16493.441932251197|-16493.441932251197|-16493.441932251197|-159720.05619906157|-159720.05619906157|-159720.05619906157|-12955.966024827769|-12955.966024827769|-12955.966024827769|-283312.01239027875|-283312.01239027875|-283312.01239027875|-14785.945753659778|-14785.945753659778|-14785.945753659778|16858.596971977175|16858.596971977175|16858.596971977175|101180.4474883292|101180.4474883292|101180.4474883292|44221.4299383893|44221.4299383893|44221.4299383893|22.573414339110602|22.573414339110602|22.573414339110602|5566.835503260216|5566.835503260216|5566.835503260216|0.0|0.0|0.0|1808490.9524848626
2021-12-08|1968163.65365948|1752307.6530047245|1853948.1257045232|1912214.143381198|2013831.3333572708|-160277.7906357672|-160277.7906357672|-160277.7906357672|-16437.771845817762|-16437.771845817762|-16437.771845817762|-160198.93094428343|-160198.93094428343|-160198.93094428343|-12956.064674668616|-12956.064674668616|-12956.064674668616|-283758.6125765555|-283758.6125765555|-283758.6125765555|-14991.821024636452|-14991.821024636452|-14991.821024636452|16606.900428260862|16606.900428260862|16606.900428260862|101199.55960843833|101199.55960843833|101199.55960843833|44236.04231440351|44236.04231440351|44236.04231440351|-78.85969148376783|-78.85969148376783|-78.85969148376783|5902.8368262922895|5902.8368262922895|5902.8368262922895|0.0|0.0|0.0|1807885.8630237128
2021-12-09|1968138.8720493747|1749744.8483028153|1854787.8386251642|1911280.244390412|2015265.0095547864|-160828.66075153073|-160828.66075153073|-160828.66075153073|-16364.914192676533|-16364.914192676533|-16364.914192676533|-160791.24913300102|-160791.24913300102|-160791.24913300102|-12956.326272609267|-12956.326272609267|-12956.326272609267|-284178.73237442726|-284178.73237442726|-284178.73237442726|-15192.754552113058|-15192.754552113058|-15192.754552113058|16458.933171187808|16458.933171187808|16458.933171187808|101219.98246500884|101219.98246500884|101219.98246500884|44229.893606168174|44229.893606168174|44229.893606168174|-37.41161852969281|-37.41161852969281|-37.41161852969281|5992.66901646022|5992.66901646022|5992.66901646022|0.0|0.0|0.0|1807310.211297844
2021-12-10|1968114.0904392693|1748897.8816216819|1855886.1237995909|1910110.5991410643|2016338.8129526314|-161429.048732766|-161429.048732766|-161429.048732766|-16273.056532765502|-16273.056532765502|-16273.056532765502|-161524.15942488244|-161524.15942488244|-161524.15942488244|-12954.242914055934|-12954.242914055934|-12954.242914055934|-284504.36245612317|-284504.36245612317|-284504.36245612317|-15398.91448591793|-15398.91448591793|-15398.91448591793|15874.803584056148|15874.803584056148|15874.803584056148|101219.72865195094|101219.72865195094|101219.72865195094|44122.58232523089|44122.58232523089|44122.58232523089|95.11069211640462|95.11069211640462|95.11069211640462|6389.302402742199|6389.302402742199|6389.302402742199|0.0|0.0|0.0|1806685.0417065034
2021-12-11|1968089.3088291641|1747719.0894866295|1854383.3113268218|1910073.6400436207|2017612.3042587051|-161938.6681476469|-161938.6681476469|-161938.6681476469|-16667.122479550333|-16667.122479550333|-16667.122479550333|-161955.2939996978|-161955.2939996978|-161955.2939996978|-12954.676093390364|-12954.676093390364|-12954.676093390364|-284934.404040799|-284934.404040799|-284934.404040799|-15577.135189533636|-15577.135189533636|-15577.135189533636|16940.708056445994|16940.708056445994|16940.708056445994|101217.35567976475|101217.35567976475|101217.35567976475|44128.095011377634|44128.095011377634|44128.095011377634|16.625852050907103|16.625852050907103|16.625852050907103|5891.885055987188|5891.885055987188|5891.885055987188|0.0|0.0|0.0|1806150.6406815173
2021-12-12|1968064.527219059|1746900.4040100544|1855388.2381056414|1909571.675190711|2018618.8393095625|-162527.02090795588|-162527.02090795588|-162527.02090795588|-16581.696439225412|-16581.696439225412|-16581.696439225412|-162528.4138062221|-162528.4138062221|-162528.4138062221|-12954.930761085136|-12954.930761085136|-12954.930761085136|-285363.62041743135|-285363.62041743135|-285363.62041743135|-15754.945802181164|-15754.945802181164|-15754.945802181164|16685.396922702825|16685.396922702825|16685.396922702825|101213.83674119509|101213.83674119509|101213.83674119509|44137.305126896346|44137.305126896346|44137.305126896346|1.3928982661720957|1.3928982661720957|1.3928982661720957|6090.240822906769|6090.240822906769|6090.240822906769|0.0|0.0|0.0|1805537.506311103
2021-12-13|1968039.7456089538|1743131.1734500744|1855636.4151568091|1908236.1417414993|2020030.630237698|-163060.30954457936|-163060.30954457936|-163060.30954457936|-16598.620402868586|-16598.620402868586|-16598.620402868586|-163040.87799782064|-163040.87799782064|-163040.87799782064|-12955.6817135978|-12955.6817135978|-12955.6817135978|-285805.4219539725|-285805.4219539725|-285805.4219539725|-15927.977316295846|-15927.977316295846|-15927.977316295846|16673.676176481138|16673.676176481138|16673.676176481138|101212.21318687021|101212.21318687021|101212.21318687021|44175.37262013727|44175.37262013727|44175.37262013727|-19.431546758748738|-19.431546758748738|-19.431546758748738|6185.561405425444|6185.561405425444|6185.561405425444|0.0|0.0|0.0|1804979.4360643744
2021-12-14|1968014.9639988488|1743490.5480049774|1857802.844903509|1906545.1778329753|2021153.1433242986|-163571.37368396344|-163571.37368396344|-163571.37368396344|-16513.678053326865|-16513.678053326865|-16513.678053326865|-163593.94709830268|-163593.94709830268|-163593.94709830268|-12956.016881603518|-12956.016881603518|-12956.016881603518|-286254.1029796912|-286254.1029796912|-286254.1029796912|-16115.387122969376|-16115.387122969376|-16115.387122969376|16416.982170667066|16416.982170667066|16416.982170667066|101220.25621472638|101220.25621472638|101220.25621472638|44220.47421936838|44220.47421936838|44220.47421936838|22.573414339192617|22.573414339192617|22.573414339192617|6387.525334526349|6387.525334526349|6387.525334526349|0.0|0.0|0.0|1804443.5903148854
2021-12-15|1967990.1823887434|1738184.7572979357|1857845.0687157332|1905220.4078010588|2022014.8072974859|-164151.68153500813|-164151.68153500813|-164151.68153500813|-16458.007966893656|-16458.007966893656|-16458.007966893656|-164072.8218435244|-164072.8218435244|-164072.8218435244|-12956.11553144437|-12956.11553144437|-12956.11553144437|-286700.703165968|-286700.703165968|-286700.703165968|-16321.262393946025|-16321.262393946025|-16321.262393946025|16165.28562695163|16165.28562695163|16165.28562695163|101239.36833483558|101239.36833483558|101239.36833483558|44235.08659538251|44235.08659538251|44235.08659538251|-78.85969148375202|-78.85969148375202|-78.85969148375202|6723.526657557861|6723.526657557861|6723.526657557861|0.0|0.0|0.0|1803838.5008537353
2021-12-16|1967965.4007786382|1738468.3657287154|1859322.4304020738|1903364.266279063|2023146.7966267937|-164702.55165077187|-164702.55165077187|-164702.55165077187|-16385.15031375267|-16385.15031375267|-16385.15031375267|-164665.14003224223|-164665.14003224223|-164665.14003224223|-12956.377129385022|-12956.377129385022|-12956.377129385022|-287120.8229638397|-287120.8229638397|-287120.8229638397|-16522.19592142264|-16522.19592142264|-16522.19592142264|16017.318369879147|16017.318369879147|16017.318369879147|101259.79119140608|101259.79119140608|101259.79119140608|44228.93788714711|44228.93788714711|44228.93788714711|-37.411618529655215|-37.411618529655215|-37.411618529655215|6813.358847725464|6813.358847725464|6813.358847725464|0.0|0.0|0.0|1803262.8491278663
2021-12-17|1967940.619168533|1737238.2533339818|1859058.6743946597|1901346.327892474|2024278.7859561015|-165302.93963200718|-165302.93963200718|-165302.93963200718|-16293.292653841932|-16293.292653841932|-16293.292653841932|-165398.0503241235|-165398.0503241235|-165398.0503241235|-12954.293770831686|-12954.293770831686|-12954.293770831686|-287446.4530455356|-287446.4530455356|-287446.4530455356|-16728.355855227524|-16728.355855227524|-16728.355855227524|15433.188782748102|15433.188782748102|15433.188782748102|101259.53737834813|101259.53737834813|101259.53737834813|44121.626606209815|44121.626606209815|44121.626606209815|95.11069211631423|95.11069211631423|95.11069211631423|7209.992234007264|7209.992234007264|7209.992234007264|0.0|0.0|0.0|1802637.6795365259
2021-12-18|1967915.8375584278|1733280.7014355394|1859619.6981290018|1899803.9623331954|2025410.7752854093|-165812.5590468881|-165812.5590468881|-165812.5590468881|-16687.35860062656|-16687.35860062656|-16687.35860062656|-165829.18489893884|-165829.18489893884|-165829.18489893884|-12954.726950166114|-12954.726950166114|-12954.726950166114|-287876.49463021144|-287876.49463021144|-287876.49463021144|-16906.57655884322|-16906.57655884322|-16906.57655884322|16499.093255137243|16499.093255137243|16499.093255137243|101257.16440616189|101257.16440616189|101257.16440616189|44127.13929235657|44127.13929235657|44127.13929235657|16.625852050724788|16.625852050724788|16.625852050724788|6712.574887252765|6712.574887252765|6712.574887252765|0.0|0.0|0.0|1802103.2785115398
2021-12-19|1967891.0559483226|1732072.469343782|1860981.8217049278|1897566.8443092608|2026517.3447512118|-166400.91180719703|-166400.91180719703|-166400.91180719703|-16601.93256030126|-16601.93256030126|-16601.93256030126|-166402.3047054632|-166402.3047054632|-166402.3047054632|-12954.981617860887|-12954.981617860887|-12954.981617860887|-288305.7110068438|-288305.7110068438|-288305.7110068438|-17084.387171490736|-17084.387171490736|-17084.387171490736|16243.78212139315|16243.78212139315|16243.78212139315|101253.64546759235|101253.64546759235|101253.64546759235|44136.34940787528|44136.34940787528|44136.34940787528|1.3928982661619367|1.3928982661619367|1.3928982661619367|6910.930654172708|6910.930654172708|6910.930654172708|0.0|0.0|0.0|1801490.1441411255
2021-12-20|1967866.2743382172|1728122.0179758077|1861994.0511178698|1895962.0816485719|2027674.7539440247|-166934.20044382062|-166934.20044382062|-166934.20044382062|-16618.85652394405|-16618.85652394405|-16618.85652394405|-166914.76889706202|-166914.76889706202|-166914.76889706202|-12955.73257037355|-12955.73257037355|-12955.73257037355|-288747.5125433848|-288747.5125433848|-288747.5125433848|-17257.41868560544|-17257.41868560544|-17257.41868560544|16232.061375170122|16232.061375170122|16232.061375170122|101252.02191326741|101252.02191326741|101252.02191326741|44174.416901116216|44174.416901116216|44174.416901116216|-19.431546758595733|-19.431546758595733|-19.431546758595733|7006.251236692142|7006.251236692142|7006.251236692142|0.0|0.0|0.0|1800932.0738943967
2021-12-21|1967841.492728112|1728335.1978266304|1862814.2300313634|1894246.1865905891|2028883.3360004104|-167445.26458320458|-167445.26458320458|-167445.26458320458|-16533.91417440312|-16533.91417440312|-16533.91417440312|-167467.8379975437|-167467.8379975437|-167467.8379975437|-12956.06773837927|-12956.06773837927|-12956.06773837927|-289196.19356910366|-289196.19356910366|-289196.19356910366|-17444.828492278928|-17444.828492278928|-17444.828492278928|15975.367369358919|15975.367369358919|15975.367369358919|101260.06494112364|101260.06494112364|101260.06494112364|44219.51850034739|44219.51850034739|44219.51850034739|22.573414339106087|22.573414339106087|22.573414339106087|7208.215165791355|7208.215165791355|7208.215165791355|0.0|0.0|0.0|1800396.2281449074
2021-12-22|1967816.711118007|1725769.6434578483|1861491.9502027866|1892735.9924741837|2030230.778912127|-168025.57243424933|-168025.57243424933|-168025.57243424933|-16478.244087969542|-16478.244087969542|-16478.244087969542|-167946.7127427656|-167946.7127427656|-167946.7127427656|-12956.166388220121|-12956.166388220121|-12956.166388220121|-289642.79375538044|-289642.79375538044|-289642.79375538044|-17650.70376325563|-17650.70376325563|-17650.70376325563|15723.6708256424|15723.6708256424|15723.6708256424|101279.17706123275|101279.17706123275|101279.17706123275|44234.13087636152|44234.13087636152|44234.13087636152|-78.8596914837362|-78.8596914837362|-78.8596914837362|7544.216488823427|7544.216488823427|7544.216488823427|0.0|0.0|0.0|1799791.1386837577
2021-12-23|1967791.929507902|1721395.8226284883|1861911.8619048472|1891401.4289546898|2031880.1097636316|-168576.44255001287|-168576.44255001287|-168576.44255001287|-16405.386434829255|-16405.386434829255|-16405.386434829255|-168539.0309314828|-168539.0309314828|-168539.0309314828|-12956.427986160781|-12956.427986160781|-12956.427986160781|-290062.9135532523|-290062.9135532523|-290062.9135532523|-17851.637290732167|-17851.637290732167|-17851.637290732167|15575.703568572122|15575.703568572122|15575.703568572122|101299.59991780328|101299.59991780328|101299.59991780328|44227.98216812635|44227.98216812635|44227.98216812635|-37.41161853008646|-37.41161853008646|-37.41161853008646|7634.048678990024|7634.048678990024|7634.048678990024|0.0|0.0|0.0|1799215.486957889
2021-12-24|1967767.1478977967|1719107.3601168839|1864065.737183884|1889974.3083409937|2033709.3334300588|-169176.83053124804|-169176.83053124804|-169176.83053124804|-16313.528774917904|-16313.528774917904|-16313.528774917904|-169271.94122336459|-169271.94122336459|-169271.94122336459|-12954.344627607443|-12954.344627607443|-12954.344627607443|-290388.543634948|-290388.543634948|-290388.543634948|-18057.79722453708|-18057.79722453708|-18057.79722453708|14991.573981439262|14991.573981439262|14991.573981439262|101299.34610474536|101299.34610474536|101299.34610474536|44120.67088718883|44120.67088718883|44120.67088718883|95.11069211655747|95.11069211655747|95.11069211655747|8030.68206527235|8030.68206527235|8030.68206527235|0.0|0.0|0.0|1798590.3173665486
2021-12-25|1967742.3662876913|1719007.0624814713|1864885.1046501203|1888147.7582257108|2034684.9379577967|-169686.44994612905|-169686.44994612905|-169686.44994612905|-16707.594721702848|-16707.594721702848|-16707.594721702848|-169703.0757981798|-169703.0757981798|-169703.0757981798|-12954.777806941875|-12954.777806941875|-12954.777806941875|-290818.585219624|-290818.585219624|-290818.585219624|-18236.017928152767|-18236.017928152767|-18236.017928152767|16057.478453829426|16057.478453829426|16057.478453829426|101296.97313255908|101296.97313255908|101296.97313255908|44126.18357333573|44126.18357333573|44126.18357333573|16.62585205072613|16.62585205072613|16.62585205072613|7533.264718517411|7533.264718517411|7533.264718517411|0.0|0.0|0.0|1798055.9163415623
2021-12-26|1967717.584677586|1716072.176208204|1865478.8363277826|1886631.055026581|2035786.340956686|-170274.802706438|-170274.802706438|-170274.802706438|-16622.168681377396|-16622.168681377396|-16622.168681377396|-170276.19560470417|-170276.19560470417|-170276.19560470417|-12955.032474636644|-12955.032474636644|-12955.032474636644|-291247.80159625626|-291247.80159625626|-291247.80159625626|-18413.82854080028|-18413.82854080028|-18413.82854080028|15802.167320084727|15802.167320084727|15802.167320084727|101293.45419398953|101293.45419398953|101293.45419398953|44135.393688854434|44135.393688854434|44135.393688854434|1.3928982661504081|1.3928982661504081|1.3928982661504081|7731.620485437752|7731.620485437752|7731.620485437752|0.0|0.0|0.0|1797442.7819711482
2021-12-27|1967692.803067481|1717077.3610393144|1867831.5485763543|1885334.1906718074|2037661.4777366023|-170808.09134306133|-170808.09134306133|-170808.09134306133|-16639.092645020475|-16639.092645020475|-16639.092645020475|-170788.6597963027|-170788.6597963027|-170788.6597963027|-12955.783427149308|-12955.783427149308|-12955.783427149308|-291689.6031327973|-291689.6031327973|-291689.6031327973|-18586.860054914974|-18586.860054914974|-18586.860054914974|15790.446573862675|15790.446573862675|15790.446573862675|101291.83063966464|101291.83063966464|101291.83063966464|44173.46118209537|44173.46118209537|44173.46118209537|-19.43154675863132|-19.43154675863132|-19.43154675863132|7826.94106795662|7826.94106795662|7826.94106795662|0.0|0.0|0.0|1796884.7117244196
2021-12-28|1967668.0214573757|1711725.0015775068|1868749.2074143502|1883959.2055531647|2038663.091261019|-171319.15548244596|-171319.15548244596|-171319.15548244596|-16554.15029547877|-16554.15029547877|-16554.15029547877|-171341.72889678538|-171341.72889678538|-171341.72889678538|-12956.118595155021|-12956.118595155021|-12956.118595155021|-292138.2841585159|-292138.2841585159|-292138.2841585159|-18774.26986158852|-18774.26986158852|-18774.26986158852|15533.75256804861|15533.75256804861|15533.75256804861|101299.87366752076|101299.87366752076|101299.87366752076|44218.56278132619|44218.56278132619|44218.56278132619|22.573414339453333|22.573414339453333|22.573414339453333|8028.9049970573105|8028.9049970573105|8028.9049970573105|0.0|0.0|0.0|1796348.8659749296
2021-12-29|1967643.2398472703|1709472.0363454807|1869723.2845716511|1882370.866303723|2040404.6503114905|-171899.46333349042|-171899.46333349042|-171899.46333349042|-16498.48020904544|-16498.48020904544|-16498.48020904544|-171820.6036420067|-171820.6036420067|-171820.6036420067|-12956.217244995878|-12956.217244995878|-12956.217244995878|-292584.88434479287|-292584.88434479287|-292584.88434479287|-18980.1451325652|-18980.1451325652|-18980.1451325652|15282.056024333178|15282.056024333178|15282.056024333178|101318.98578763001|101318.98578763001|101318.98578763001|44233.17515734054|44233.17515734054|44233.17515734054|-78.85969148372038|-78.85969148372038|-78.85969148372038|8364.906320088985|8364.906320088985|8364.906320088985|0.0|0.0|0.0|1795743.77651378
2021-12-30|1967618.4582371654|1708010.188339653|1869426.3366525094|1880537.323205115|2041829.2883274644|-172450.33344925396|-172450.33344925396|-172450.33344925396|-16425.62255590495|-16425.62255590495|-16425.62255590495|-172412.9218307241|-172412.9218307241|-172412.9218307241|-12956.47884293653|-12956.47884293653|-12956.47884293653|-293005.0041426647|-293005.0041426647|-293005.0041426647|-19181.078660041734|-19181.078660041734|-19181.078660041734|15134.088767262281|15134.088767262281|15134.088767262281|101339.4086442004|101339.4086442004|101339.4086442004|44227.02644910528|44227.02644910528|44227.02644910528|-37.41161852984007|-37.41161852984007|-37.41161852984007|8454.738510255775|8454.738510255775|8454.738510255775|0.0|0.0|0.0|1795168.1247879113
2021-12-31|1967593.6766270602|1706262.8786260851|1873100.8709826744|1878705.9844409886|2043171.8213234288|-173050.72143048918|-173050.72143048918|-173050.72143048918|-16333.76489599434|-16333.76489599434|-16333.76489599434|-173145.83212260567|-173145.83212260567|-173145.83212260567|-12954.395484383189|-12954.395484383189|-12954.395484383189|-293330.6342243604|-293330.6342243604|-293330.6342243604|-19387.238593846658|-19387.238593846658|-19387.238593846658|14549.959180131216|14549.959180131216|14549.959180131216|101339.1548311425|101339.1548311425|101339.1548311425|44119.71516816777|44119.71516816777|44119.71516816777|95.11069211646706|95.11069211646706|95.11069211646706|8851.371896537428|8851.371896537428|8851.371896537428|0.0|0.0|0.0|1794542.955196571
2022-01-01|1967568.895016955|1704137.513226353|1874275.6247424681|1876962.1830244868|2045535.580464073|-173560.34084537008|-173560.34084537008|-173560.34084537008|-16727.830842779105|-16727.830842779105|-16727.830842779105|-173576.9666974207|-173576.9666974207|-173576.9666974207|-12954.828663717626|-12954.828663717626|-12954.828663717626|-293760.67580903636|-293760.67580903636|-293760.67580903636|-19565.45929746232|-19565.45929746232|-19565.45929746232|15615.863652521146|15615.863652521146|15615.863652521146|101336.78185895634|101336.78185895634|101336.78185895634|44125.22785431475|44125.22785431475|44125.22785431475|16.62585205063565|16.62585205063565|16.62585205063565|8353.954549782511|8353.954549782511|8353.954549782511|0.0|0.0|0.0|1794008.554171585
2022-01-02|1967544.1134068498|1700439.7413915293|1875480.4843857065|1875712.376809732|2048026.620034437|-174148.69360567912|-174148.69360567912|-174148.69360567912|-16642.404802453526|-16642.404802453526|-16642.404802453526|-174150.0865039452|-174150.0865039452|-174150.0865039452|-12955.083331412396|-12955.083331412396|-12955.083331412396|-294189.8921856688|-294189.8921856688|-294189.8921856688|-19743.269910109848|-19743.269910109848|-19743.269910109848|15360.552518776309|15360.552518776309|15360.552518776309|101333.26292038677|101333.26292038677|101333.26292038677|44134.43796983345|44134.43796983345|44134.43796983345|1.3928982661388725|1.3928982661388725|1.3928982661388725|8552.310316702804|8552.310316702804|8552.310316702804|0.0|0.0|0.0|1793395.4198011707
2022-01-03|1967519.3317967444|1700004.431981586|1875355.7790470845|1874461.318870116|2049095.2861413471|-174681.9822423027|-174681.9822423027|-174681.9822423027|-16659.32876609677|-16659.32876609677|-16659.32876609677|-174662.5506955439|-174662.5506955439|-174662.5506955439|-12955.834283925058|-12955.834283925058|-12955.834283925058|-294631.6937222097|-294631.6937222097|-294631.6937222097|-19916.3014242246|-19916.3014242246|-19916.3014242246|15348.831772554517|15348.831772554517|15348.831772554517|101331.63936606183|101331.63936606183|101331.63936606183|44172.50546307424|44172.50546307424|44172.50546307424|-19.431546758777735|-19.431546758777735|-19.431546758777735|8647.63089922166|8647.63089922166|8647.63089922166|0.0|0.0|0.0|1792837.3495544416
2022-01-04|1967494.5501866392|1697206.5274203399|1875126.7309929994|1871572.7602440638|2050282.074251736|-175193.04638168679|-175193.04638168679|-175193.04638168679|-16574.386416555604|-16574.386416555604|-16574.386416555604|-175215.61979602595|-175215.61979602595|-175215.61979602595|-12956.169451930784|-12956.169451930784|-12956.169451930784|-295080.37474792846|-295080.37474792846|-295080.37474792846|-20103.711230898047|-20103.711230898047|-20103.711230898047|15092.137766742428|15092.137766742428|15092.137766742428|101339.6823939179|101339.6823939179|101339.6823939179|44217.607062305346|44217.607062305346|44217.607062305346|22.573414339198273|22.573414339198273|22.573414339198273|8849.59482832122|8849.59482832122|8849.59482832122|0.0|0.0|0.0|1792301.5038049524
2022-01-05|1967469.768576534|1696197.7648290014|1876488.344167503|1870218.982243648|2051441.748837392|-175773.35423273133|-175773.35423273133|-175773.35423273133|-16518.7163301219|-16518.7163301219|-16518.7163301219|-175694.4945412474|-175694.4945412474|-175694.4945412474|-12956.268101771633|-12956.268101771633|-12956.268101771633|-295526.97493420535|-295526.97493420535|-295526.97493420535|-20309.58650187477|-20309.58650187477|-20309.58650187477|14840.441223025691|14840.441223025691|14840.441223025691|101358.79451402726|101358.79451402726|101358.79451402726|44232.2194383197|44232.2194383197|44232.2194383197|-78.85969148391396|-78.85969148391396|-78.85969148391396|9185.596151353671|9185.596151353671|9185.596151353671|0.0|0.0|0.0|1791696.4143438027
2022-01-06|1967444.986966429|1692472.7031494724|1877368.2305264194|1869637.2959033258|2052562.0902324978|-176324.22434849507|-176324.22434849507|-176324.22434849507|-16445.858676981534|-16445.858676981534|-16445.858676981534|-176286.81272996502|-176286.81272996502|-176286.81272996502|-12956.529699712284|-12956.529699712284|-12956.529699712284|-295947.0947320771|-295947.0947320771|-295947.0947320771|-20510.52002935131|-20510.52002935131|-20510.52002935131|14692.473965954821|14692.473965954821|14692.473965954821|101379.2173705976|101379.2173705976|101379.2173705976|44226.0707300843|44226.0707300843|44226.0707300843|-37.41161853001126|-37.41161853001126|-37.41161853001126|9275.428341520515|9275.428341520515|9275.428341520515|0.0|0.0|0.0|1791120.762617934
